tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;1;3000;TT;7;3000;0
;tTT1;49;4000;TT;7;4000;0
;tTT2;46;2000;TT;7;2000;0
;tTT3;26;2000;TT;7;2000;0
;tTT4;12;4000;TT;7;4000;0
;tTT5;16;3000;TT;7;3000;0
;tTT6;130;4000;TT;7;4000;0
;tTT7;15;2000;TT;7;2000;0
;tTT8;6;2000;TT;7;2000;0
;tTT9;120;4000;TT;7;4000;0
;tTT10;2;4000;TT;7;4000;0
;tTT11;18;3000;TT;7;3000;0
;tTT12;1;2000;TT;7;2000;0
;tTT13;37;3000;TT;7;3000;0
;tTT14;10;4000;TT;7;4000;0
;tTT15;54;4000;TT;7;4000;0
;tTT16;36;3000;TT;7;3000;0
;tTT17;11;2000;TT;7;2000;0
;tTT18;6;2000;TT;7;2000;0
;tTT19;38;3000;TT;7;3000;0
;tTT20;56;2000;TT;7;2000;0
;tTT21;67;4000;TT;7;4000;0
;tTT22;150;4000;TT;7;4000;0
;tTT23;37;3000;TT;7;3000;0
;tTT24;13;3000;TT;7;3000;0
;tTT25;16;2000;TT;7;2000;0
;tTT26;45;3000;TT;7;3000;0
;tTT27;62;2000;TT;7;2000;0
;tTT28;55;2000;TT;7;2000;0
;tTT29;54;2000;TT;7;2000;0
;tET19;6;4000;ET;0;1738;1
;tET0;37;4000;ET;0;1660;3
;tET6;6;4000;ET;0;1406;1
;tET8;46;4000;ET;0;1225;2
;tET7;16;3000;ET;0;1111;3
;tET10;8;2000;ET;0;934;2
;tET14;18;2000;ET;1;929;3
;tET15;5;3000;ET;1;926;2
;tET17;5;3000;ET;2;917;3
;tET3;7;3000;ET;3;890;1
;tET1;3;3000;ET;3;847;3
;tET2;3;2000;ET;4;822;2
;tET18;4;2000;ET;4;796;1
;tET9;25;2000;ET;4;789;3
;tET11;4;2000;ET;4;763;2
;tET13;5;2000;ET;5;742;2
;tET5;7;2000;ET;5;653;3
;tET16;46;2000;ET;6;597;2
;tET12;6;2000;ET;6;549;1
;tET4;10;2000;ET;6;527;1
