tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;3;2000;TT;7;2000;0
;tTT1;2;2000;TT;7;2000;0
;tTT2;42;4000;TT;7;4000;0
;tTT3;10;3000;TT;7;3000;0
;tTT4;25;4000;TT;7;4000;0
;tTT5;7;4000;TT;7;4000;0
;tTT6;15;3000;TT;7;3000;0
;tTT7;51;4000;TT;7;4000;0
;tTT8;28;4000;TT;7;4000;0
;tTT9;10;2000;TT;7;2000;0
;tTT10;30;2000;TT;7;2000;0
;tTT11;21;2000;TT;7;2000;0
;tTT12;21;3000;TT;7;3000;0
;tTT13;111;4000;TT;7;4000;0
;tTT14;1;4000;TT;7;4000;0
;tTT15;7;2000;TT;7;2000;0
;tTT16;29;4000;TT;7;4000;0
;tTT17;13;4000;TT;7;4000;0
;tTT18;6;2000;TT;7;2000;0
;tTT19;1;2000;TT;7;2000;0
;tTT20;50;3000;TT;7;3000;0
;tTT21;1;2000;TT;7;2000;0
;tTT22;34;3000;TT;7;3000;0
;tTT23;18;2000;TT;7;2000;0
;tTT24;27;4000;TT;7;4000;0
;tTT25;5;2000;TT;7;2000;0
;tTT26;11;2000;TT;7;2000;0
;tTT27;13;4000;TT;7;4000;0
;tTT28;23;2000;TT;7;2000;0
;tTT29;12;2000;TT;7;2000;0
;tET1;16;4000;ET;0;1948;1
;tET15;71;4000;ET;0;1931;2
;tET2;6;4000;ET;0;1456;1
;tET14;81;4000;ET;0;1291;1
;tET16;3;3000;ET;0;1255;1
;tET3;18;3000;ET;0;1230;2
;tET8;12;3000;ET;1;1209;3
;tET18;1;3000;ET;1;1121;3
;tET6;13;4000;ET;2;1076;2
;tET13;24;2000;ET;2;974;2
;tET12;11;2000;ET;2;939;2
;tET19;3;2000;ET;2;918;2
;tET9;11;2000;ET;3;895;1
;tET0;56;2000;ET;4;889;1
;tET10;26;2000;ET;4;809;1
;tET7;33;3000;ET;4;796;3
;tET11;11;2000;ET;4;769;3
;tET5;89;2000;ET;5;696;2
;tET4;14;2000;ET;5;623;2
;tET17;25;2000;ET;5;537;2
