tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;19;2000;TT;7;2000;0
;tTT1;56;4000;TT;7;4000;0
;tTT2;46;4000;TT;7;4000;0
;tTT3;65;3000;TT;7;3000;0
;tTT4;41;3000;TT;7;3000;0
;tTT5;2;2000;TT;7;2000;0
;tTT6;95;4000;TT;7;4000;0
;tTT7;105;3000;TT;7;3000;0
;tTT8;5;2000;TT;7;2000;0
;tTT9;155;3000;TT;7;3000;0
;tTT10;14;3000;TT;7;3000;0
;tTT11;54;4000;TT;7;4000;0
;tTT12;67;3000;TT;7;3000;0
;tTT13;17;4000;TT;7;4000;0
;tTT14;85;4000;TT;7;4000;0
;tTT15;124;4000;TT;7;4000;0
;tTT16;88;3000;TT;7;3000;0
;tTT17;5;2000;TT;7;2000;0
;tTT18;132;4000;TT;7;4000;0
;tTT19;29;2000;TT;7;2000;0
;tTT20;4;2000;TT;7;2000;0
;tTT21;123;3000;TT;7;3000;0
;tTT22;54;3000;TT;7;3000;0
;tTT23;15;4000;TT;7;4000;0
;tTT24;104;3000;TT;7;3000;0
;tTT25;52;2000;TT;7;2000;0
;tTT26;66;2000;TT;7;2000;0
;tTT27;64;3000;TT;7;3000;0
;tTT28;129;2000;TT;7;2000;0
;tTT29;6;4000;TT;7;4000;0
;tET17;5;4000;ET;0;1663;3
;tET3;85;4000;ET;0;1538;1
;tET14;38;3000;ET;0;1374;1
;tET9;40;4000;ET;0;1325;1
;tET12;70;3000;ET;1;1285;3
;tET6;5;4000;ET;1;1187;2
;tET15;72;4000;ET;2;1175;2
;tET7;142;3000;ET;3;1044;3
;tET5;22;3000;ET;3;1011;1
;tET4;21;3000;ET;3;996;3
;tET2;34;2000;ET;3;969;3
;tET0;24;2000;ET;4;964;3
;tET8;46;2000;ET;4;906;3
;tET1;112;3000;ET;4;901;1
;tET10;16;3000;ET;4;874;3
;tET13;19;3000;ET;5;796;3
;tET11;75;2000;ET;5;709;2
;tET18;22;2000;ET;5;623;2
;tET19;2;2000;ET;6;563;1
;tET16;7;2000;ET;6;509;1
