tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;165;3000;TT;7;3000;0
;tTT1;80;4000;TT;7;4000;0
;tTT2;100;2000;TT;7;2000;0
;tTT3;41;2000;TT;7;2000;0
;tTT4;8;4000;TT;7;4000;0
;tTT5;28;4000;TT;7;4000;0
;tTT6;126;3000;TT;7;3000;0
;tTT7;26;2000;TT;7;2000;0
;tTT8;33;3000;TT;7;3000;0
;tTT9;136;2000;TT;7;2000;0
;tTT10;3;3000;TT;7;3000;0
;tTT11;5;4000;TT;7;4000;0
;tTT12;83;4000;TT;7;4000;0
;tTT13;1;3000;TT;7;3000;0
;tTT14;200;4000;TT;7;4000;0
;tTT15;27;2000;TT;7;2000;0
;tTT16;34;2000;TT;7;2000;0
;tTT17;6;2000;TT;7;2000;0
;tTT18;13;2000;TT;7;2000;0
;tTT19;48;4000;TT;7;4000;0
;tTT20;3;2000;TT;7;2000;0
;tTT21;17;4000;TT;7;4000;0
;tTT22;4;2000;TT;7;2000;0
;tTT23;1;4000;TT;7;4000;0
;tTT24;70;4000;TT;7;4000;0
;tTT25;64;2000;TT;7;2000;0
;tTT26;13;4000;TT;7;4000;0
;tTT27;143;2000;TT;7;2000;0
;tTT28;151;3000;TT;7;3000;0
;tTT29;37;4000;TT;7;4000;0
;tET4;60;4000;ET;0;1968;1
;tET6;58;4000;ET;1;1775;1
;tET17;50;3000;ET;2;1477;1
;tET5;14;4000;ET;2;1398;3
;tET7;27;3000;ET;2;1371;2
;tET10;96;3000;ET;2;1361;2
;tET1;14;4000;ET;2;1279;2
;tET13;8;4000;ET;2;1184;1
;tET19;26;4000;ET;3;1108;1
;tET12;73;3000;ET;3;1056;3
;tET3;92;3000;ET;4;960;2
;tET15;87;2000;ET;4;924;1
;tET11;1;3000;ET;4;895;2
;tET0;5;2000;ET;4;848;2
;tET16;8;3000;ET;5;844;1
;tET14;26;3000;ET;5;832;2
;tET18;80;2000;ET;5;653;3
;tET9;38;2000;ET;5;637;1
;tET2;51;2000;ET;6;575;2
;tET8;6;2000;ET;6;504;1
