tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;9;4000;TT;7;4000;0
;tTT1;5;4000;TT;7;4000;0
;tTT2;71;3000;TT;7;3000;0
;tTT3;42;2000;TT;7;2000;0
;tTT4;33;4000;TT;7;4000;0
;tTT5;34;2000;TT;7;2000;0
;tTT6;175;4000;TT;7;4000;0
;tTT7;14;2000;TT;7;2000;0
;tTT8;59;2000;TT;7;2000;0
;tTT9;7;3000;TT;7;3000;0
;tTT10;149;4000;TT;7;4000;0
;tTT11;139;4000;TT;7;4000;0
;tTT12;67;3000;TT;7;3000;0
;tTT13;18;4000;TT;7;4000;0
;tTT14;38;3000;TT;7;3000;0
;tTT15;4;4000;TT;7;4000;0
;tTT16;216;4000;TT;7;4000;0
;tTT17;80;4000;TT;7;4000;0
;tTT18;102;2000;TT;7;2000;0
;tTT19;28;3000;TT;7;3000;0
;tTT20;12;4000;TT;7;4000;0
;tTT21;2;3000;TT;7;3000;0
;tTT22;154;2000;TT;7;2000;0
;tTT23;24;2000;TT;7;2000;0
;tTT24;20;2000;TT;7;2000;0
;tTT25;143;4000;TT;7;4000;0
;tTT26;85;2000;TT;7;2000;0
;tTT27;32;2000;TT;7;2000;0
;tTT28;6;3000;TT;7;3000;0
;tTT29;11;3000;TT;7;3000;0
;tET2;4;4000;ET;0;1614;2
;tET15;26;4000;ET;0;1600;3
;tET6;29;4000;ET;0;1578;1
;tET4;30;4000;ET;0;1534;2
;tET11;15;4000;ET;0;1482;3
;tET19;31;4000;ET;0;1433;2
;tET12;42;3000;ET;1;1375;2
;tET13;21;3000;ET;1;1374;3
;tET18;237;4000;ET;2;1223;3
;tET9;158;3000;ET;2;1187;3
;tET3;44;3000;ET;3;1051;3
;tET14;22;2000;ET;3;959;2
;tET7;2;2000;ET;3;891;1
;tET16;126;2000;ET;4;883;3
;tET5;46;2000;ET;5;799;1
;tET8;9;3000;ET;5;756;2
;tET17;15;2000;ET;6;630;1
;tET10;8;2000;ET;6;615;1
;tET0;3;2000;ET;6;571;1
;tET1;19;2000;ET;6;550;1
