tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;29;2000;TT;7;2000;0
;tTT1;1;4000;TT;7;4000;0
;tTT2;85;4000;TT;7;4000;0
;tTT3;5;2000;TT;7;2000;0
;tTT4;18;3000;TT;7;3000;0
;tTT5;29;3000;TT;7;3000;0
;tTT6;7;4000;TT;7;4000;0
;tTT7;19;3000;TT;7;3000;0
;tTT8;166;2000;TT;7;2000;0
;tTT9;45;3000;TT;7;3000;0
;tTT10;92;4000;TT;7;4000;0
;tTT11;79;2000;TT;7;2000;0
;tTT12;7;2000;TT;7;2000;0
;tTT13;26;2000;TT;7;2000;0
;tTT14;55;4000;TT;7;4000;0
;tTT15;176;4000;TT;7;4000;0
;tTT16;7;2000;TT;7;2000;0
;tTT17;5;2000;TT;7;2000;0
;tTT18;166;3000;TT;7;3000;0
;tTT19;25;3000;TT;7;3000;0
;tTT20;279;3000;TT;7;3000;0
;tTT21;43;2000;TT;7;2000;0
;tTT22;45;2000;TT;7;2000;0
;tTT23;15;4000;TT;7;4000;0
;tTT24;89;4000;TT;7;4000;0
;tTT25;116;3000;TT;7;3000;0
;tTT26;7;4000;TT;7;4000;0
;tTT27;80;4000;TT;7;4000;0
;tTT28;18;2000;TT;7;2000;0
;tTT29;27;4000;TT;7;4000;0
;tET11;130;4000;ET;0;1917;1
;tET8;66;4000;ET;0;1822;2
;tET19;26;4000;ET;0;1541;1
;tET2;220;4000;ET;0;1527;1
;tET4;71;4000;ET;0;1504;2
;tET6;20;3000;ET;0;1489;3
;tET7;60;3000;ET;1;1478;3
;tET10;26;4000;ET;1;1412;3
;tET0;50;4000;ET;1;1287;2
;tET12;10;3000;ET;1;1244;3
;tET17;10;4000;ET;2;1105;2
;tET16;14;3000;ET;3;1096;2
;tET13;8;3000;ET;3;1055;1
;tET18;45;4000;ET;4;1015;1
;tET15;34;2000;ET;4;964;2
;tET3;10;3000;ET;4;933;3
;tET9;35;3000;ET;4;884;1
;tET14;50;3000;ET;5;844;1
;tET1;33;2000;ET;5;761;1
;tET5;79;2000;ET;6;754;1
