tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;51;4000;TT;7;4000;0
;tTT1;15;3000;TT;7;3000;0
;tTT2;121;4000;TT;7;4000;0
;tTT3;2;4000;TT;7;4000;0
;tTT4;21;4000;TT;7;4000;0
;tTT5;294;4000;TT;7;4000;0
;tTT6;2;2000;TT;7;2000;0
;tTT7;59;3000;TT;7;3000;0
;tTT8;32;4000;TT;7;4000;0
;tTT9;11;4000;TT;7;4000;0
;tTT10;48;3000;TT;7;3000;0
;tTT11;125;4000;TT;7;4000;0
;tTT12;12;2000;TT;7;2000;0
;tTT13;83;3000;TT;7;3000;0
;tTT14;36;4000;TT;7;4000;0
;tTT15;54;3000;TT;7;3000;0
;tTT16;17;2000;TT;7;2000;0
;tTT17;1;4000;TT;7;4000;0
;tTT18;36;2000;TT;7;2000;0
;tTT19;100;3000;TT;7;3000;0
;tTT20;12;4000;TT;7;4000;0
;tTT21;56;3000;TT;7;3000;0
;tTT22;5;3000;TT;7;3000;0
;tTT23;13;2000;TT;7;2000;0
;tTT24;5;2000;TT;7;2000;0
;tTT25;11;2000;TT;7;2000;0
;tTT26;1;4000;TT;7;4000;0
;tTT27;23;4000;TT;7;4000;0
;tTT28;79;3000;TT;7;3000;0
;tTT29;31;4000;TT;7;4000;0
;tET0;21;4000;ET;1;1969;2
;tET2;53;4000;ET;1;1966;1
;tET9;1;4000;ET;2;1966;1
;tET6;76;4000;ET;2;1772;3
;tET14;22;4000;ET;2;1524;2
;tET18;67;3000;ET;2;1439;3
;tET16;41;3000;ET;2;1427;3
;tET1;33;4000;ET;3;1390;3
;tET8;20;3000;ET;3;1301;3
;tET19;13;4000;ET;3;1238;2
;tET7;37;3000;ET;3;1158;2
;tET3;81;4000;ET;3;1058;3
;tET11;42;3000;ET;3;1043;2
;tET10;1;2000;ET;3;972;3
;tET17;21;2000;ET;4;922;1
;tET15;10;2000;ET;5;797;3
;tET4;5;2000;ET;6;712;2
;tET13;29;2000;ET;6;698;1
;tET12;52;2000;ET;6;638;2
;tET5;2;2000;ET;6;578;3
