tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;63;3000;TT;7;3000;0
;tTT1;40;3000;TT;7;3000;0
;tTT2;53;4000;TT;7;4000;0
;tTT3;10;2000;TT;7;2000;0
;tTT4;121;2000;TT;7;2000;0
;tTT5;2;3000;TT;7;3000;0
;tTT6;128;4000;TT;7;4000;0
;tTT7;38;3000;TT;7;3000;0
;tTT8;13;3000;TT;7;3000;0
;tTT9;3;3000;TT;7;3000;0
;tTT10;16;3000;TT;7;3000;0
;tTT11;5;2000;TT;7;2000;0
;tTT12;17;4000;TT;7;4000;0
;tTT13;7;3000;TT;7;3000;0
;tTT14;27;3000;TT;7;3000;0
;tTT15;7;2000;TT;7;2000;0
;tTT16;60;4000;TT;7;4000;0
;tTT17;72;4000;TT;7;4000;0
;tTT18;11;4000;TT;7;4000;0
;tTT19;219;3000;TT;7;3000;0
;tTT20;27;4000;TT;7;4000;0
;tTT21;46;2000;TT;7;2000;0
;tTT22;6;2000;TT;7;2000;0
;tTT23;86;2000;TT;7;2000;0
;tTT24;2;3000;TT;7;3000;0
;tTT25;5;2000;TT;7;2000;0
;tTT26;9;3000;TT;7;3000;0
;tTT27;12;2000;TT;7;2000;0
;tTT28;15;4000;TT;7;4000;0
;tTT29;28;2000;TT;7;2000;0
;tET15;18;4000;ET;0;1880;3
;tET9;30;4000;ET;1;1571;2
;tET6;1;4000;ET;1;1490;1
;tET16;15;4000;ET;2;1473;1
;tET0;61;3000;ET;2;1417;1
;tET10;28;4000;ET;2;1408;1
;tET17;3;4000;ET;2;1268;1
;tET5;63;4000;ET;3;1262;1
;tET1;23;3000;ET;3;1178;1
;tET7;44;3000;ET;3;1176;2
;tET8;2;4000;ET;3;1092;3
;tET14;78;3000;ET;4;953;2
;tET4;33;2000;ET;5;922;3
;tET3;3;3000;ET;5;865;3
;tET11;84;2000;ET;5;823;1
;tET12;1;3000;ET;5;817;2
;tET13;1;3000;ET;5;794;1
;tET19;26;2000;ET;6;669;3
;tET18;32;2000;ET;6;609;1
;tET2;12;2000;ET;6;607;2
