tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;1;2000;TT;7;2000;0
;tTT1;6;4000;TT;7;4000;0
;tTT2;64;4000;TT;7;4000;0
;tTT3;68;2000;TT;7;2000;0
;tTT4;9;4000;TT;7;4000;0
;tTT5;156;4000;TT;7;4000;0
;tTT6;19;2000;TT;7;2000;0
;tTT7;7;3000;TT;7;3000;0
;tTT8;82;4000;TT;7;4000;0
;tTT9;26;2000;TT;7;2000;0
;tTT10;27;4000;TT;7;4000;0
;tTT11;36;2000;TT;7;2000;0
;tTT12;41;4000;TT;7;4000;0
;tTT13;1;3000;TT;7;3000;0
;tTT14;14;3000;TT;7;3000;0
;tTT15;14;2000;TT;7;2000;0
;tTT16;18;4000;TT;7;4000;0
;tTT17;42;4000;TT;7;4000;0
;tTT18;50;4000;TT;7;4000;0
;tTT19;57;3000;TT;7;3000;0
;tTT20;34;3000;TT;7;3000;0
;tTT21;119;4000;TT;7;4000;0
;tTT22;3;2000;TT;7;2000;0
;tTT23;54;3000;TT;7;3000;0
;tTT24;85;3000;TT;7;3000;0
;tTT25;75;4000;TT;7;4000;0
;tTT26;30;2000;TT;7;2000;0
;tTT27;22;4000;TT;7;4000;0
;tTT28;7;4000;TT;7;4000;0
;tTT29;86;2000;TT;7;2000;0
;tET13;29;4000;ET;0;1928;3
;tET3;56;4000;ET;0;1909;1
;tET17;47;3000;ET;1;1449;1
;tET10;20;4000;ET;1;1443;2
;tET1;43;3000;ET;1;1376;3
;tET5;54;3000;ET;1;1341;3
;tET18;5;4000;ET;2;1326;3
;tET6;12;3000;ET;3;1060;3
;tET2;113;3000;ET;3;1002;2
;tET11;3;2000;ET;4;984;2
;tET12;7;2000;ET;4;980;2
;tET14;4;2000;ET;5;906;2
;tET8;50;3000;ET;5;887;3
;tET16;34;2000;ET;5;839;2
;tET7;40;3000;ET;5;811;3
;tET0;35;3000;ET;5;791;1
;tET15;35;3000;ET;6;785;3
;tET19;11;2000;ET;6;779;3
;tET4;6;2000;ET;6;679;3
;tET9;3;2000;ET;6;675;1
