tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;19;2000;TT;7;2000;0
;tTT1;70;2000;TT;7;2000;0
;tTT2;29;3000;TT;7;3000;0
;tTT3;56;3000;TT;7;3000;0
;tTT4;48;2000;TT;7;2000;0
;tTT5;20;3000;TT;7;3000;0
;tTT6;39;4000;TT;7;4000;0
;tTT7;55;4000;TT;7;4000;0
;tTT8;72;4000;TT;7;4000;0
;tTT9;34;3000;TT;7;3000;0
;tTT10;46;4000;TT;7;4000;0
;tTT11;52;2000;TT;7;2000;0
;tTT12;46;3000;TT;7;3000;0
;tTT13;2;4000;TT;7;4000;0
;tTT14;41;3000;TT;7;3000;0
;tTT15;17;4000;TT;7;4000;0
;tTT16;28;2000;TT;7;2000;0
;tTT17;17;3000;TT;7;3000;0
;tTT18;8;4000;TT;7;4000;0
;tTT19;10;4000;TT;7;4000;0
;tTT20;98;4000;TT;7;4000;0
;tTT21;93;4000;TT;7;4000;0
;tTT22;34;2000;TT;7;2000;0
;tTT23;59;4000;TT;7;4000;0
;tTT24;54;2000;TT;7;2000;0
;tTT25;44;3000;TT;7;3000;0
;tTT26;57;4000;TT;7;4000;0
;tTT27;2;2000;TT;7;2000;0
;tTT28;60;4000;TT;7;4000;0
;tTT29;12;4000;TT;7;4000;0
;tET7;23;4000;ET;0;1548;3
;tET4;3;4000;ET;0;1434;2
;tET11;65;3000;ET;1;1349;3
;tET14;6;4000;ET;1;1340;2
;tET12;19;4000;ET;1;1330;2
;tET1;34;3000;ET;2;1266;2
;tET17;76;3000;ET;2;1173;2
;tET2;93;4000;ET;2;1153;1
;tET5;68;3000;ET;2;1011;2
;tET0;33;3000;ET;3;997;3
;tET3;45;2000;ET;3;987;1
;tET6;19;2000;ET;3;977;2
;tET10;34;3000;ET;3;925;2
;tET19;2;2000;ET;5;843;2
;tET9;6;2000;ET;5;828;2
;tET8;15;3000;ET;5;759;1
;tET16;7;2000;ET;5;716;3
;tET15;11;2000;ET;6;639;1
;tET13;23;2000;ET;6;589;1
;tET18;6;2000;ET;6;573;1
