tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;53;3000;TT;7;3000;0
;tTT1;13;3000;TT;7;3000;0
;tTT2;8;4000;TT;7;4000;0
;tTT3;50;3000;TT;7;3000;0
;tTT4;76;4000;TT;7;4000;0
;tTT5;6;3000;TT;7;3000;0
;tTT6;64;2000;TT;7;2000;0
;tTT7;55;3000;TT;7;3000;0
;tTT8;114;3000;TT;7;3000;0
;tTT9;17;2000;TT;7;2000;0
;tTT10;17;2000;TT;7;2000;0
;tTT11;48;2000;TT;7;2000;0
;tTT12;7;4000;TT;7;4000;0
;tTT13;42;3000;TT;7;3000;0
;tTT14;24;3000;TT;7;3000;0
;tTT15;10;2000;TT;7;2000;0
;tTT16;52;3000;TT;7;3000;0
;tTT17;24;2000;TT;7;2000;0
;tTT18;52;3000;TT;7;3000;0
;tTT19;22;3000;TT;7;3000;0
;tTT20;9;2000;TT;7;2000;0
;tTT21;54;2000;TT;7;2000;0
;tTT22;31;3000;TT;7;3000;0
;tTT23;59;4000;TT;7;4000;0
;tTT24;27;4000;TT;7;4000;0
;tTT25;5;3000;TT;7;3000;0
;tTT26;47;2000;TT;7;2000;0
;tTT27;57;3000;TT;7;3000;0
;tTT28;48;2000;TT;7;2000;0
;tTT29;2;3000;TT;7;3000;0
;tET2;20;4000;ET;0;1968;1
;tET15;41;4000;ET;0;1910;1
;tET5;15;4000;ET;1;1736;2
;tET14;66;4000;ET;1;1387;2
;tET13;16;3000;ET;1;1272;3
;tET3;64;4000;ET;2;1192;2
;tET17;1;3000;ET;3;1169;2
;tET6;25;3000;ET;3;1130;1
;tET19;38;3000;ET;3;1094;1
;tET10;14;3000;ET;3;1035;3
;tET0;36;2000;ET;3;994;2
;tET16;5;2000;ET;3;988;2
;tET4;18;3000;ET;4;950;3
;tET9;37;2000;ET;5;876;3
;tET1;20;3000;ET;5;795;3
;tET18;22;2000;ET;5;725;2
;tET8;44;2000;ET;6;715;2
;tET11;15;2000;ET;6;698;3
;tET7;34;2000;ET;6;599;2
;tET12;22;2000;ET;6;553;3
