tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;35;3000;TT;7;3000;0
;tTT1;17;3000;TT;7;3000;0
;tTT2;17;2000;TT;7;2000;0
;tTT3;30;4000;TT;7;4000;0
;tTT4;20;3000;TT;7;3000;0
;tTT5;28;3000;TT;7;3000;0
;tTT6;18;3000;TT;7;3000;0
;tTT7;3;3000;TT;7;3000;0
;tTT8;33;3000;TT;7;3000;0
;tTT9;50;3000;TT;7;3000;0
;tTT10;2;3000;TT;7;3000;0
;tTT11;15;4000;TT;7;4000;0
;tTT12;83;3000;TT;7;3000;0
;tTT13;8;2000;TT;7;2000;0
;tTT14;20;4000;TT;7;4000;0
;tTT15;92;4000;TT;7;4000;0
;tTT16;3;4000;TT;7;4000;0
;tTT17;73;4000;TT;7;4000;0
;tTT18;43;4000;TT;7;4000;0
;tTT19;42;2000;TT;7;2000;0
;tTT20;49;2000;TT;7;2000;0
;tTT21;21;4000;TT;7;4000;0
;tTT22;29;2000;TT;7;2000;0
;tTT23;41;2000;TT;7;2000;0
;tTT24;3;4000;TT;7;4000;0
;tTT25;7;2000;TT;7;2000;0
;tTT26;17;4000;TT;7;4000;0
;tTT27;54;4000;TT;7;4000;0
;tTT28;3;4000;TT;7;4000;0
;tTT29;56;3000;TT;7;3000;0
;tET16;39;4000;ET;0;1782;1
;tET3;100;4000;ET;1;1591;2
;tET5;26;4000;ET;1;1544;3
;tET8;130;4000;ET;1;1503;1
;tET18;58;3000;ET;2;1364;3
;tET6;72;3000;ET;2;1343;1
;tET13;24;3000;ET;3;1320;2
;tET2;19;3000;ET;3;1288;3
;tET10;23;4000;ET;3;1260;3
;tET12;15;3000;ET;3;1225;3
;tET9;7;3000;ET;4;1082;3
;tET4;7;3000;ET;4;1001;3
;tET19;15;3000;ET;4;922;2
;tET15;2;2000;ET;4;879;2
;tET14;40;2000;ET;5;866;2
;tET17;11;3000;ET;5;854;1
;tET11;12;2000;ET;6;735;2
;tET1;5;2000;ET;6;662;3
;tET0;21;2000;ET;6;589;2
;tET7;17;2000;ET;6;552;3
