tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;49;4000;TT;7;4000;0
;tTT1;23;2000;TT;7;2000;0
;tTT2;11;4000;TT;7;4000;0
;tTT3;127;4000;TT;7;4000;0
;tTT4;127;3000;TT;7;3000;0
;tTT5;95;3000;TT;7;3000;0
;tTT6;37;3000;TT;7;3000;0
;tTT7;100;3000;TT;7;3000;0
;tTT8;67;4000;TT;7;4000;0
;tTT9;1;4000;TT;7;4000;0
;tTT10;7;3000;TT;7;3000;0
;tTT11;51;3000;TT;7;3000;0
;tTT12;25;4000;TT;7;4000;0
;tTT13;70;3000;TT;7;3000;0
;tTT14;109;3000;TT;7;3000;0
;tTT15;15;4000;TT;7;4000;0
;tTT16;14;4000;TT;7;4000;0
;tTT17;65;4000;TT;7;4000;0
;tTT18;44;3000;TT;7;3000;0
;tTT19;28;2000;TT;7;2000;0
;tTT20;107;3000;TT;7;3000;0
;tTT21;95;3000;TT;7;3000;0
;tTT22;53;3000;TT;7;3000;0
;tTT23;17;4000;TT;7;4000;0
;tTT24;27;4000;TT;7;4000;0
;tTT25;9;4000;TT;7;4000;0
;tTT26;2;2000;TT;7;2000;0
;tTT27;70;4000;TT;7;4000;0
;tTT28;49;2000;TT;7;2000;0
;tTT29;60;2000;TT;7;2000;0
;tET0;98;4000;ET;0;1997;3
;tET7;11;4000;ET;0;1806;1
;tET13;24;4000;ET;1;1363;2
;tET6;60;3000;ET;1;1225;2
;tET8;236;4000;ET;1;1218;2
;tET19;33;4000;ET;2;1060;2
;tET16;38;3000;ET;2;989;1
;tET9;42;3000;ET;2;978;3
;tET10;8;3000;ET;3;926;3
;tET4;34;2000;ET;3;925;3
;tET18;7;2000;ET;4;904;1
;tET17;119;3000;ET;4;903;3
;tET12;19;2000;ET;4;895;1
;tET5;7;3000;ET;5;884;1
;tET3;38;2000;ET;5;847;2
;tET1;2;2000;ET;6;834;2
;tET14;4;2000;ET;6;627;3
;tET11;28;2000;ET;6;620;3
;tET2;42;2000;ET;6;580;2
;tET15;51;2000;ET;6;577;1
