tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;15;3000;TT;7;3000;0
;tTT1;47;4000;TT;7;4000;0
;tTT2;55;4000;TT;7;4000;0
;tTT3;8;3000;TT;7;3000;0
;tTT4;52;4000;TT;7;4000;0
;tTT5;20;2000;TT;7;2000;0
;tTT6;73;4000;TT;7;4000;0
;tTT7;6;4000;TT;7;4000;0
;tTT8;4;2000;TT;7;2000;0
;tTT9;15;2000;TT;7;2000;0
;tTT10;68;2000;TT;7;2000;0
;tTT11;48;3000;TT;7;3000;0
;tTT12;6;2000;TT;7;2000;0
;tTT13;34;3000;TT;7;3000;0
;tTT14;6;2000;TT;7;2000;0
;tTT15;184;4000;TT;7;4000;0
;tTT16;22;3000;TT;7;3000;0
;tTT17;26;4000;TT;7;4000;0
;tTT18;6;2000;TT;7;2000;0
;tTT19;17;2000;TT;7;2000;0
;tTT20;58;3000;TT;7;3000;0
;tTT21;60;3000;TT;7;3000;0
;tTT22;38;3000;TT;7;3000;0
;tTT23;21;3000;TT;7;3000;0
;tTT24;90;4000;TT;7;4000;0
;tTT25;5;3000;TT;7;3000;0
;tTT26;27;3000;TT;7;3000;0
;tTT27;94;2000;TT;7;2000;0
;tTT28;99;4000;TT;7;4000;0
;tTT29;54;3000;TT;7;3000;0
;tET2;5;4000;ET;0;1892;2
;tET7;15;4000;ET;0;1620;3
;tET12;80;4000;ET;1;1572;3
;tET9;25;4000;ET;1;1513;1
;tET17;11;4000;ET;1;1442;2
;tET0;11;3000;ET;1;1410;1
;tET18;55;4000;ET;1;1372;2
;tET19;5;4000;ET;2;1358;3
;tET4;16;3000;ET;3;1179;2
;tET15;4;4000;ET;3;1145;1
;tET14;14;3000;ET;4;1118;3
;tET11;19;3000;ET;4;1054;3
;tET16;2;4000;ET;5;1014;2
;tET13;1;3000;ET;5;943;1
;tET6;15;3000;ET;5;899;1
;tET5;27;3000;ET;6;897;1
;tET1;1;3000;ET;6;863;2
;tET3;10;2000;ET;6;727;1
;tET8;14;2000;ET;6;709;2
;tET10;12;2000;ET;6;526;3
