tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;9;2000;TT;7;2000;0
;tTT1;9;4000;TT;7;4000;0
;tTT2;20;2000;TT;7;2000;0
;tTT3;83;2000;TT;7;2000;0
;tTT4;8;3000;TT;7;3000;0
;tTT5;9;2000;TT;7;2000;0
;tTT6;23;2000;TT;7;2000;0
;tTT7;59;4000;TT;7;4000;0
;tTT8;43;2000;TT;7;2000;0
;tTT9;28;2000;TT;7;2000;0
;tTT10;7;4000;TT;7;4000;0
;tTT11;3;2000;TT;7;2000;0
;tTT12;62;4000;TT;7;4000;0
;tTT13;42;3000;TT;7;3000;0
;tTT14;40;2000;TT;7;2000;0
;tTT15;90;2000;TT;7;2000;0
;tTT16;28;2000;TT;7;2000;0
;tTT17;44;3000;TT;7;3000;0
;tTT18;7;4000;TT;7;4000;0
;tTT19;20;2000;TT;7;2000;0
;tTT20;1;3000;TT;7;3000;0
;tTT21;35;2000;TT;7;2000;0
;tTT22;21;2000;TT;7;2000;0
;tTT23;84;3000;TT;7;3000;0
;tTT24;4;4000;TT;7;4000;0
;tTT25;8;4000;TT;7;4000;0
;tTT26;5;3000;TT;7;3000;0
;tTT27;169;4000;TT;7;4000;0
;tTT28;88;3000;TT;7;3000;0
;tTT29;22;3000;TT;7;3000;0
;tET0;55;4000;ET;0;1972;2
;tET14;22;4000;ET;0;1909;1
;tET19;31;4000;ET;0;1619;1
;tET15;39;4000;ET;0;1424;1
;tET5;24;3000;ET;1;1336;3
;tET6;1;3000;ET;1;1282;2
;tET8;11;4000;ET;2;1253;1
;tET7;11;4000;ET;2;1178;2
;tET17;28;4000;ET;3;1171;1
;tET9;2;3000;ET;3;1140;1
;tET10;7;3000;ET;4;1131;1
;tET16;7;3000;ET;4;1081;3
;tET12;28;3000;ET;4;1068;1
;tET11;6;2000;ET;4;949;1
;tET2;19;3000;ET;4;942;2
;tET3;1;3000;ET;4;885;3
;tET18;32;3000;ET;5;864;1
;tET13;8;2000;ET;5;847;2
;tET4;9;3000;ET;6;808;2
;tET1;6;2000;ET;6;552;3
