tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;50;4000;TT;7;4000;0
;tTT1;117;4000;TT;7;4000;0
;tTT2;50;4000;TT;7;4000;0
;tTT3;2;3000;TT;7;3000;0
;tTT4;28;3000;TT;7;3000;0
;tTT5;2;2000;TT;7;2000;0
;tTT6;21;3000;TT;7;3000;0
;tTT7;13;2000;TT;7;2000;0
;tTT8;4;3000;TT;7;3000;0
;tTT9;11;2000;TT;7;2000;0
;tTT10;153;2000;TT;7;2000;0
;tTT11;5;2000;TT;7;2000;0
;tTT12;3;2000;TT;7;2000;0
;tTT13;11;4000;TT;7;4000;0
;tTT14;13;4000;TT;7;4000;0
;tTT15;9;3000;TT;7;3000;0
;tTT16;4;3000;TT;7;3000;0
;tTT17;12;4000;TT;7;4000;0
;tTT18;43;4000;TT;7;4000;0
;tTT19;24;3000;TT;7;3000;0
;tTT20;18;2000;TT;7;2000;0
;tTT21;82;4000;TT;7;4000;0
;tTT22;7;2000;TT;7;2000;0
;tTT23;44;2000;TT;7;2000;0
;tTT24;126;4000;TT;7;4000;0
;tTT25;78;2000;TT;7;2000;0
;tTT26;247;4000;TT;7;4000;0
;tTT27;48;4000;TT;7;4000;0
;tTT28;9;3000;TT;7;3000;0
;tTT29;20;4000;TT;7;4000;0
;tET5;6;4000;ET;0;1837;2
;tET1;18;4000;ET;0;1826;2
;tET9;15;4000;ET;0;1582;2
;tET3;11;4000;ET;0;1466;3
;tET0;5;3000;ET;1;1403;1
;tET13;32;3000;ET;1;1313;2
;tET15;8;3000;ET;2;1158;2
;tET14;71;4000;ET;2;1151;3
;tET4;9;3000;ET;3;1134;3
;tET2;30;3000;ET;3;1065;2
;tET19;22;3000;ET;3;1025;2
;tET18;32;3000;ET;4;1011;3
;tET11;9;2000;ET;4;961;3
;tET17;12;2000;ET;4;954;2
;tET16;5;3000;ET;4;898;3
;tET7;4;3000;ET;4;854;2
;tET8;1;3000;ET;5;812;2
;tET12;1;3000;ET;5;800;3
;tET10;9;2000;ET;5;668;2
;tET6;18;2000;ET;6;565;1
