tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;85;4000;TT;7;4000;0
;tTT1;37;2000;TT;7;2000;0
;tTT2;29;2000;TT;7;2000;0
;tTT3;38;2000;TT;7;2000;0
;tTT4;6;4000;TT;7;4000;0
;tTT5;4;2000;TT;7;2000;0
;tTT6;27;2000;TT;7;2000;0
;tTT7;12;2000;TT;7;2000;0
;tTT8;40;3000;TT;7;3000;0
;tTT9;49;4000;TT;7;4000;0
;tTT10;183;3000;TT;7;3000;0
;tTT11;9;2000;TT;7;2000;0
;tTT12;91;4000;TT;7;4000;0
;tTT13;19;4000;TT;7;4000;0
;tTT14;12;4000;TT;7;4000;0
;tTT15;75;4000;TT;7;4000;0
;tTT16;29;3000;TT;7;3000;0
;tTT17;14;2000;TT;7;2000;0
;tTT18;207;4000;TT;7;4000;0
;tTT19;79;2000;TT;7;2000;0
;tTT20;5;2000;TT;7;2000;0
;tTT21;1;2000;TT;7;2000;0
;tTT22;88;3000;TT;7;3000;0
;tTT23;28;4000;TT;7;4000;0
;tTT24;34;3000;TT;7;3000;0
;tTT25;108;3000;TT;7;3000;0
;tTT26;6;2000;TT;7;2000;0
;tTT27;38;2000;TT;7;2000;0
;tTT28;7;3000;TT;7;3000;0
;tTT29;101;2000;TT;7;2000;0
;tET5;11;4000;ET;0;1991;2
;tET6;43;4000;ET;0;1787;2
;tET8;3;4000;ET;0;1759;2
;tET0;54;4000;ET;1;1627;3
;tET2;83;4000;ET;1;1501;3
;tET9;363;4000;ET;2;1476;2
;tET16;20;3000;ET;2;1352;2
;tET12;129;3000;ET;2;1279;3
;tET18;58;3000;ET;3;1187;3
;tET14;252;4000;ET;3;1138;3
;tET17;4;3000;ET;4;1120;2
;tET11;29;2000;ET;4;885;3
;tET19;11;2000;ET;4;856;1
;tET13;53;2000;ET;5;832;2
;tET1;38;2000;ET;5;806;2
;tET7;6;2000;ET;6;801;1
;tET3;11;2000;ET;6;736;2
;tET10;21;2000;ET;6;654;1
;tET4;38;2000;ET;6;605;3
;tET15;56;2000;ET;6;567;2
