tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;155;4000;TT;7;4000;0
;tTT1;14;2000;TT;7;2000;0
;tTT2;19;2000;TT;7;2000;0
;tTT3;26;2000;TT;7;2000;0
;tTT4;462;4000;TT;7;4000;0
;tTT5;2;2000;TT;7;2000;0
;tTT6;84;3000;TT;7;3000;0
;tTT7;15;2000;TT;7;2000;0
;tTT8;34;2000;TT;7;2000;0
;tTT9;12;4000;TT;7;4000;0
;tTT10;17;4000;TT;7;4000;0
;tTT11;132;3000;TT;7;3000;0
;tTT12;29;3000;TT;7;3000;0
;tTT13;6;2000;TT;7;2000;0
;tTT14;7;4000;TT;7;4000;0
;tTT15;40;4000;TT;7;4000;0
;tTT16;12;4000;TT;7;4000;0
;tTT17;77;4000;TT;7;4000;0
;tTT18;8;4000;TT;7;4000;0
;tTT19;160;4000;TT;7;4000;0
;tTT20;12;3000;TT;7;3000;0
;tTT21;45;2000;TT;7;2000;0
;tTT22;17;4000;TT;7;4000;0
;tTT23;5;2000;TT;7;2000;0
;tTT24;27;2000;TT;7;2000;0
;tTT25;70;3000;TT;7;3000;0
;tTT26;48;3000;TT;7;3000;0
;tTT27;19;4000;TT;7;4000;0
;tTT28;75;3000;TT;7;3000;0
;tTT29;52;4000;TT;7;4000;0
;tET13;116;4000;ET;0;1591;2
;tET4;165;4000;ET;0;1586;2
;tET9;9;4000;ET;0;1382;3
;tET6;57;3000;ET;1;1321;1
;tET15;39;3000;ET;1;1070;1
;tET10;80;4000;ET;1;1054;2
;tET19;119;3000;ET;2;1052;1
;tET16;88;2000;ET;2;976;3
;tET14;21;2000;ET;2;935;1
;tET7;54;2000;ET;3;911;3
;tET18;2;2000;ET;4;794;1
;tET3;69;2000;ET;4;787;3
;tET17;121;3000;ET;5;781;2
;tET12;7;2000;ET;5;752;1
;tET1;77;2000;ET;5;685;1
;tET2;11;2000;ET;6;636;3
;tET5;1;2000;ET;6;634;3
;tET0;14;2000;ET;6;598;3
;tET8;9;2000;ET;6;588;1
;tET11;47;2000;ET;6;555;1
