tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;4;2000;TT;7;2000;0
;tTT1;80;4000;TT;7;4000;0
;tTT2;134;4000;TT;7;4000;0
;tTT3;5;4000;TT;7;4000;0
;tTT4;38;2000;TT;7;2000;0
;tTT5;9;2000;TT;7;2000;0
;tTT6;7;4000;TT;7;4000;0
;tTT7;21;4000;TT;7;4000;0
;tTT8;1;3000;TT;7;3000;0
;tTT9;14;4000;TT;7;4000;0
;tTT10;22;3000;TT;7;3000;0
;tTT11;26;3000;TT;7;3000;0
;tTT12;5;2000;TT;7;2000;0
;tTT13;17;2000;TT;7;2000;0
;tTT14;25;4000;TT;7;4000;0
;tTT15;15;2000;TT;7;2000;0
;tTT16;16;3000;TT;7;3000;0
;tTT17;33;4000;TT;7;4000;0
;tTT18;25;3000;TT;7;3000;0
;tTT19;50;4000;TT;7;4000;0
;tTT20;7;4000;TT;7;4000;0
;tTT21;6;4000;TT;7;4000;0
;tTT22;1;2000;TT;7;2000;0
;tTT23;18;2000;TT;7;2000;0
;tTT24;25;4000;TT;7;4000;0
;tTT25;1;2000;TT;7;2000;0
;tTT26;17;4000;TT;7;4000;0
;tTT27;12;2000;TT;7;2000;0
;tTT28;30;4000;TT;7;4000;0
;tTT29;2;3000;TT;7;3000;0
;tET19;380;4000;ET;1;1965;1
;tET7;70;4000;ET;1;1798;2
;tET16;84;4000;ET;1;1677;2
;tET18;322;4000;ET;2;1553;3
;tET17;262;4000;ET;2;1521;2
;tET2;6;3000;ET;2;1461;1
;tET4;57;3000;ET;2;1407;1
;tET8;3;4000;ET;2;1299;1
;tET15;1;3000;ET;2;1293;2
;tET6;47;4000;ET;3;1172;2
;tET12;220;3000;ET;3;1158;1
;tET0;44;2000;ET;3;962;1
;tET3;18;3000;ET;3;920;1
;tET1;181;2000;ET;3;914;2
;tET14;63;2000;ET;4;871;2
;tET10;20;3000;ET;4;817;1
;tET11;34;3000;ET;5;776;1
;tET9;5;2000;ET;5;708;3
;tET13;16;2000;ET;6;643;3
;tET5;78;2000;ET;6;551;3
