tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;38;4000;TT;7;4000;0
;tTT1;75;3000;TT;7;3000;0
;tTT2;57;2000;TT;7;2000;0
;tTT3;182;4000;TT;7;4000;0
;tTT4;27;4000;TT;7;4000;0
;tTT5;67;3000;TT;7;3000;0
;tTT6;5;3000;TT;7;3000;0
;tTT7;38;3000;TT;7;3000;0
;tTT8;118;2000;TT;7;2000;0
;tTT9;35;3000;TT;7;3000;0
;tTT10;3;4000;TT;7;4000;0
;tTT11;26;4000;TT;7;4000;0
;tTT12;41;3000;TT;7;3000;0
;tTT13;42;3000;TT;7;3000;0
;tTT14;76;3000;TT;7;3000;0
;tTT15;60;4000;TT;7;4000;0
;tTT16;9;3000;TT;7;3000;0
;tTT17;47;2000;TT;7;2000;0
;tTT18;42;2000;TT;7;2000;0
;tTT19;27;3000;TT;7;3000;0
;tTT20;1;4000;TT;7;4000;0
;tTT21;66;4000;TT;7;4000;0
;tTT22;21;2000;TT;7;2000;0
;tTT23;123;3000;TT;7;3000;0
;tTT24;19;4000;TT;7;4000;0
;tTT25;30;4000;TT;7;4000;0
;tTT26;74;4000;TT;7;4000;0
;tTT27;15;2000;TT;7;2000;0
;tTT28;101;3000;TT;7;3000;0
;tTT29;33;3000;TT;7;3000;0
;tET4;21;4000;ET;0;1912;1
;tET15;92;4000;ET;0;1906;3
;tET12;20;4000;ET;0;1825;2
;tET0;26;4000;ET;1;1819;3
;tET3;22;4000;ET;1;1522;3
;tET9;36;3000;ET;2;1442;2
;tET1;1;4000;ET;2;1426;1
;tET2;8;4000;ET;2;1398;2
;tET16;119;4000;ET;2;1384;1
;tET13;2;4000;ET;3;1375;2
;tET18;42;4000;ET;3;1317;3
;tET7;1;3000;ET;3;1271;1
;tET10;44;3000;ET;4;866;3
;tET11;32;2000;ET;5;773;1
;tET14;48;2000;ET;5;767;2
;tET5;28;2000;ET;5;765;2
;tET19;13;2000;ET;6;735;1
;tET8;47;2000;ET;6;727;1
;tET17;5;2000;ET;6;723;2
;tET6;1;2000;ET;6;688;2
