tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;23;2000;TT;7;2000;0
;tTT1;67;4000;TT;7;4000;0
;tTT2;2;3000;TT;7;3000;0
;tTT3;56;2000;TT;7;2000;0
;tTT4;54;3000;TT;7;3000;0
;tTT5;20;2000;TT;7;2000;0
;tTT6;82;4000;TT;7;4000;0
;tTT7;48;3000;TT;7;3000;0
;tTT8;7;2000;TT;7;2000;0
;tTT9;12;4000;TT;7;4000;0
;tTT10;10;3000;TT;7;3000;0
;tTT11;7;4000;TT;7;4000;0
;tTT12;82;4000;TT;7;4000;0
;tTT13;88;2000;TT;7;2000;0
;tTT14;40;2000;TT;7;2000;0
;tTT15;113;2000;TT;7;2000;0
;tTT16;127;4000;TT;7;4000;0
;tTT17;78;2000;TT;7;2000;0
;tTT18;27;2000;TT;7;2000;0
;tTT19;8;3000;TT;7;3000;0
;tTT20;74;4000;TT;7;4000;0
;tTT21;7;2000;TT;7;2000;0
;tTT22;62;2000;TT;7;2000;0
;tTT23;7;2000;TT;7;2000;0
;tTT24;11;2000;TT;7;2000;0
;tTT25;24;3000;TT;7;3000;0
;tTT26;175;4000;TT;7;4000;0
;tTT27;50;4000;TT;7;4000;0
;tTT28;3;2000;TT;7;2000;0
;tTT29;71;4000;TT;7;4000;0
;tET5;35;4000;ET;0;1635;1
;tET17;34;3000;ET;0;1457;1
;tET15;23;3000;ET;0;1448;2
;tET1;19;4000;ET;1;1371;1
;tET9;5;3000;ET;1;1353;3
;tET12;108;4000;ET;1;1250;2
;tET18;71;4000;ET;2;1169;3
;tET16;4;4000;ET;2;1136;2
;tET3;112;3000;ET;2;1047;2
;tET10;9;2000;ET;2;984;1
;tET7;44;2000;ET;3;968;2
;tET19;3;2000;ET;3;918;3
;tET14;26;3000;ET;4;875;2
;tET4;9;3000;ET;4;873;3
;tET11;33;2000;ET;4;799;1
;tET6;3;3000;ET;5;796;2
;tET0;21;2000;ET;5;713;2
;tET13;26;2000;ET;6;700;2
;tET8;2;2000;ET;6;604;3
;tET2;10;2000;ET;6;586;3
