tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;69;4000;TT;7;4000;0
;tTT1;17;2000;TT;7;2000;0
;tTT2;6;3000;TT;7;3000;0
;tTT3;58;3000;TT;7;3000;0
;tTT4;119;3000;TT;7;3000;0
;tTT5;1;4000;TT;7;4000;0
;tTT6;71;3000;TT;7;3000;0
;tTT7;215;4000;TT;7;4000;0
;tTT8;13;3000;TT;7;3000;0
;tTT9;43;4000;TT;7;4000;0
;tTT10;8;3000;TT;7;3000;0
;tTT11;38;2000;TT;7;2000;0
;tTT12;104;4000;TT;7;4000;0
;tTT13;28;4000;TT;7;4000;0
;tTT14;3;2000;TT;7;2000;0
;tTT15;138;4000;TT;7;4000;0
;tTT16;196;4000;TT;7;4000;0
;tTT17;44;4000;TT;7;4000;0
;tTT18;84;3000;TT;7;3000;0
;tTT19;85;4000;TT;7;4000;0
;tTT20;56;4000;TT;7;4000;0
;tTT21;82;2000;TT;7;2000;0
;tTT22;8;3000;TT;7;3000;0
;tTT23;5;2000;TT;7;2000;0
;tTT24;4;2000;TT;7;2000;0
;tTT25;26;3000;TT;7;3000;0
;tTT26;92;4000;TT;7;4000;0
;tTT27;10;4000;TT;7;4000;0
;tTT28;2;2000;TT;7;2000;0
;tTT29;85;3000;TT;7;3000;0
;tET13;87;4000;ET;0;1902;2
;tET18;28;4000;ET;0;1619;2
;tET2;11;4000;ET;0;1563;1
;tET14;143;4000;ET;0;1503;1
;tET10;60;3000;ET;0;1462;2
;tET11;15;3000;ET;0;1458;3
;tET16;13;3000;ET;1;1438;2
;tET8;19;3000;ET;1;1412;2
;tET9;16;3000;ET;1;1076;3
;tET0;72;4000;ET;2;1055;3
;tET12;5;3000;ET;2;999;1
;tET6;16;3000;ET;5;839;2
;tET17;20;2000;ET;5;834;1
;tET7;30;2000;ET;5;800;1
;tET5;26;2000;ET;5;794;2
;tET3;3;2000;ET;5;739;1
;tET4;34;2000;ET;6;655;2
;tET15;18;2000;ET;6;628;1
;tET19;4;2000;ET;6;601;2
;tET1;8;2000;ET;6;535;2
