tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;1;4000;TT;7;4000;0
;tTT1;40;4000;TT;7;4000;0
;tTT2;7;3000;TT;7;3000;0
;tTT3;9;3000;TT;7;3000;0
;tTT4;4;3000;TT;7;3000;0
;tTT5;6;2000;TT;7;2000;0
;tTT6;7;4000;TT;7;4000;0
;tTT7;37;4000;TT;7;4000;0
;tTT8;21;4000;TT;7;4000;0
;tTT9;2;2000;TT;7;2000;0
;tTT10;2;4000;TT;7;4000;0
;tTT11;20;4000;TT;7;4000;0
;tTT12;4;2000;TT;7;2000;0
;tTT13;16;2000;TT;7;2000;0
;tTT14;5;2000;TT;7;2000;0
;tTT15;1;2000;TT;7;2000;0
;tTT16;16;3000;TT;7;3000;0
;tTT17;4;4000;TT;7;4000;0
;tTT18;15;2000;TT;7;2000;0
;tTT19;8;2000;TT;7;2000;0
;tTT20;1;2000;TT;7;2000;0
;tTT21;2;3000;TT;7;3000;0
;tTT22;5;2000;TT;7;2000;0
;tTT23;5;4000;TT;7;4000;0
;tTT24;15;2000;TT;7;2000;0
;tTT25;11;4000;TT;7;4000;0
;tTT26;4;2000;TT;7;2000;0
;tTT27;12;3000;TT;7;3000;0
;tTT28;13;2000;TT;7;2000;0
;tTT29;10;2000;TT;7;2000;0
;tET1;5;4000;ET;0;1996;1
;tET5;176;4000;ET;0;1730;3
;tET15;116;4000;ET;1;1720;2
;tET8;105;4000;ET;1;1705;2
;tET10;115;4000;ET;1;1577;3
;tET3;58;4000;ET;1;1542;2
;tET0;8;3000;ET;1;1431;1
;tET12;17;4000;ET;2;1424;1
;tET17;45;3000;ET;2;1399;3
;tET7;141;4000;ET;2;1323;3
;tET11;17;3000;ET;2;1286;3
;tET18;25;3000;ET;3;1234;2
;tET14;4;3000;ET;3;1116;1
;tET16;66;4000;ET;3;1068;1
;tET9;142;3000;ET;4;1060;3
;tET6;37;2000;ET;4;933;2
;tET19;179;3000;ET;5;930;2
;tET4;24;2000;ET;5;923;3
;tET2;231;3000;ET;5;897;2
;tET13;112;2000;ET;6;646;3
