tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;8;2000;TT;7;2000;0
;tTT1;8;2000;TT;7;2000;0
;tTT2;75;4000;TT;7;4000;0
;tTT3;21;3000;TT;7;3000;0
;tTT4;2;3000;TT;7;3000;0
;tTT5;6;2000;TT;7;2000;0
;tTT6;3;3000;TT;7;3000;0
;tTT7;12;2000;TT;7;2000;0
;tTT8;2;3000;TT;7;3000;0
;tTT9;20;3000;TT;7;3000;0
;tTT10;20;4000;TT;7;4000;0
;tTT11;19;2000;TT;7;2000;0
;tTT12;41;4000;TT;7;4000;0
;tTT13;5;3000;TT;7;3000;0
;tTT14;22;3000;TT;7;3000;0
;tTT15;91;3000;TT;7;3000;0
;tTT16;8;4000;TT;7;4000;0
;tTT17;6;4000;TT;7;4000;0
;tTT18;15;4000;TT;7;4000;0
;tTT19;3;3000;TT;7;3000;0
;tTT20;65;2000;TT;7;2000;0
;tTT21;6;3000;TT;7;3000;0
;tTT22;3;4000;TT;7;4000;0
;tTT23;28;2000;TT;7;2000;0
;tTT24;18;2000;TT;7;2000;0
;tTT25;7;2000;TT;7;2000;0
;tTT26;5;4000;TT;7;4000;0
;tTT27;21;4000;TT;7;4000;0
;tTT28;45;4000;TT;7;4000;0
;tTT29;2;2000;TT;7;2000;0
;tET3;13;4000;ET;0;1884;2
;tET15;44;4000;ET;1;1832;2
;tET12;20;4000;ET;1;1824;3
;tET9;25;4000;ET;2;1642;2
;tET0;10;4000;ET;3;1436;1
;tET17;85;3000;ET;3;1426;2
;tET5;25;3000;ET;3;1123;2
;tET18;95;3000;ET;3;1098;2
;tET11;92;3000;ET;3;1037;2
;tET19;27;2000;ET;3;965;1
;tET6;114;3000;ET;3;956;2
;tET16;3;3000;ET;3;950;3
;tET14;68;3000;ET;3;831;1
;tET10;45;2000;ET;4;787;2
;tET7;1;2000;ET;4;782;3
;tET13;34;2000;ET;5;766;2
;tET8;16;2000;ET;5;747;3
;tET2;13;2000;ET;5;742;3
;tET1;78;2000;ET;6;688;2
;tET4;17;2000;ET;6;630;3
