tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;17;4000;TT;7;4000;0
;tTT1;57;4000;TT;7;4000;0
;tTT2;34;4000;TT;7;4000;0
;tTT3;111;2000;TT;7;2000;0
;tTT4;128;2000;TT;7;2000;0
;tTT5;36;4000;TT;7;4000;0
;tTT6;13;3000;TT;7;3000;0
;tTT7;28;4000;TT;7;4000;0
;tTT8;41;4000;TT;7;4000;0
;tTT9;26;2000;TT;7;2000;0
;tTT10;28;2000;TT;7;2000;0
;tTT11;84;3000;TT;7;3000;0
;tTT12;47;3000;TT;7;3000;0
;tTT13;24;4000;TT;7;4000;0
;tTT14;98;2000;TT;7;2000;0
;tTT15;120;4000;TT;7;4000;0
;tTT16;164;2000;TT;7;2000;0
;tTT17;84;2000;TT;7;2000;0
;tTT18;96;2000;TT;7;2000;0
;tTT19;253;4000;TT;7;4000;0
;tTT20;15;2000;TT;7;2000;0
;tTT21;2;2000;TT;7;2000;0
;tTT22;58;4000;TT;7;4000;0
;tTT23;26;2000;TT;7;2000;0
;tTT24;81;4000;TT;7;4000;0
;tTT25;15;3000;TT;7;3000;0
;tTT26;80;3000;TT;7;3000;0
;tTT27;24;2000;TT;7;2000;0
;tTT28;89;3000;TT;7;3000;0
;tTT29;23;3000;TT;7;3000;0
;tET12;31;4000;ET;0;1751;2
;tET10;15;4000;ET;0;1596;1
;tET11;6;4000;ET;0;1501;2
;tET2;5;3000;ET;1;1459;3
;tET15;11;4000;ET;2;1376;1
;tET4;33;3000;ET;3;1161;3
;tET3;11;4000;ET;3;1061;1
;tET16;16;3000;ET;3;1015;2
;tET5;2;2000;ET;4;906;2
;tET9;37;2000;ET;4;819;3
;tET6;16;2000;ET;4;765;2
;tET14;29;3000;ET;4;757;1
;tET8;24;2000;ET;4;722;2
;tET18;1;2000;ET;4;719;1
;tET7;1;2000;ET;5;701;3
;tET0;2;2000;ET;5;654;3
;tET17;12;2000;ET;5;653;3
;tET1;5;2000;ET;6;648;2
;tET13;2;2000;ET;6;624;3
;tET19;14;2000;ET;6;579;1
