tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;3;2000;TT;7;2000;0
;tTT1;7;4000;TT;7;4000;0
;tTT2;8;3000;TT;7;3000;0
;tTT3;7;4000;TT;7;4000;0
;tTT4;10;2000;TT;7;2000;0
;tTT5;13;3000;TT;7;3000;0
;tTT6;2;3000;TT;7;3000;0
;tTT7;12;4000;TT;7;4000;0
;tTT8;9;2000;TT;7;2000;0
;tTT9;11;2000;TT;7;2000;0
;tTT10;5;3000;TT;7;3000;0
;tTT11;6;3000;TT;7;3000;0
;tTT12;4;3000;TT;7;3000;0
;tTT13;9;2000;TT;7;2000;0
;tTT14;13;3000;TT;7;3000;0
;tTT15;10;4000;TT;7;4000;0
;tTT16;12;4000;TT;7;4000;0
;tTT17;4;2000;TT;7;2000;0
;tTT18;15;2000;TT;7;2000;0
;tTT19;27;4000;TT;7;4000;0
;tTT20;11;3000;TT;7;3000;0
;tTT21;4;4000;TT;7;4000;0
;tTT22;3;2000;TT;7;2000;0
;tTT23;12;2000;TT;7;2000;0
;tTT24;13;3000;TT;7;3000;0
;tTT25;42;4000;TT;7;4000;0
;tTT26;3;2000;TT;7;2000;0
;tTT27;9;4000;TT;7;4000;0
;tTT28;26;3000;TT;7;3000;0
;tTT29;2;2000;TT;7;2000;0
;tET10;19;4000;ET;0;1849;3
;tET4;1;4000;ET;0;1753;1
;tET8;19;4000;ET;1;1649;1
;tET13;92;4000;ET;1;1556;1
;tET0;12;4000;ET;1;1544;2
;tET16;7;4000;ET;1;1536;1
;tET17;17;3000;ET;2;1330;2
;tET6;3;3000;ET;3;1273;3
;tET5;14;3000;ET;3;1254;1
;tET15;20;3000;ET;3;1192;1
;tET11;4;4000;ET;3;1084;2
;tET12;10;3000;ET;4;969;3
;tET7;1;2000;ET;4;944;3
;tET14;13;2000;ET;4;938;1
;tET3;9;2000;ET;5;834;3
;tET2;34;3000;ET;5;813;1
;tET1;4;2000;ET;5;772;2
;tET9;19;2000;ET;6;713;1
;tET19;1;2000;ET;6;658;3
;tET18;17;2000;ET;6;509;1
