tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;9;4000;TT;7;4000;0
;tTT1;19;2000;TT;7;2000;0
;tTT2;1;2000;TT;7;2000;0
;tTT3;3;2000;TT;7;2000;0
;tTT4;13;4000;TT;7;4000;0
;tTT5;19;2000;TT;7;2000;0
;tTT6;2;3000;TT;7;3000;0
;tTT7;18;3000;TT;7;3000;0
;tTT8;25;3000;TT;7;3000;0
;tTT9;3;2000;TT;7;2000;0
;tTT10;6;3000;TT;7;3000;0
;tTT11;1;2000;TT;7;2000;0
;tTT12;5;4000;TT;7;4000;0
;tTT13;5;2000;TT;7;2000;0
;tTT14;13;4000;TT;7;4000;0
;tTT15;45;4000;TT;7;4000;0
;tTT16;5;2000;TT;7;2000;0
;tTT17;7;4000;TT;7;4000;0
;tTT18;6;3000;TT;7;3000;0
;tTT19;3;3000;TT;7;3000;0
;tTT20;7;4000;TT;7;4000;0
;tTT21;3;3000;TT;7;3000;0
;tTT22;37;4000;TT;7;4000;0
;tTT23;24;3000;TT;7;3000;0
;tTT24;12;4000;TT;7;4000;0
;tTT25;9;4000;TT;7;4000;0
;tTT26;12;4000;TT;7;4000;0
;tTT27;6;2000;TT;7;2000;0
;tTT28;2;2000;TT;7;2000;0
;tTT29;5;2000;TT;7;2000;0
;tET5;9;4000;ET;0;1693;3
;tET2;2;4000;ET;0;1683;3
;tET3;20;4000;ET;0;1648;3
;tET7;3;4000;ET;0;1638;2
;tET11;9;3000;ET;1;1301;2
;tET9;1;3000;ET;1;1266;1
;tET6;2;4000;ET;1;1210;2
;tET16;9;3000;ET;2;1105;1
;tET0;20;4000;ET;2;1071;1
;tET1;13;3000;ET;2;993;2
;tET12;32;2000;ET;2;986;3
;tET19;19;3000;ET;2;896;1
;tET8;18;3000;ET;3;884;3
;tET18;52;3000;ET;3;839;1
;tET17;1;2000;ET;3;697;1
;tET15;9;2000;ET;3;694;1
;tET13;4;2000;ET;4;662;2
;tET10;32;2000;ET;5;635;3
;tET4;16;2000;ET;6;559;1
;tET14;4;2000;ET;6;543;2
