tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;35;4000;TT;7;4000;0
;tTT1;5;2000;TT;7;2000;0
;tTT2;43;3000;TT;7;3000;0
;tTT3;73;4000;TT;7;4000;0
;tTT4;9;4000;TT;7;4000;0
;tTT5;39;4000;TT;7;4000;0
;tTT6;4;4000;TT;7;4000;0
;tTT7;2;3000;TT;7;3000;0
;tTT8;16;4000;TT;7;4000;0
;tTT9;26;4000;TT;7;4000;0
;tTT10;209;4000;TT;7;4000;0
;tTT11;66;4000;TT;7;4000;0
;tTT12;11;2000;TT;7;2000;0
;tTT13;95;4000;TT;7;4000;0
;tTT14;1;3000;TT;7;3000;0
;tTT15;1;3000;TT;7;3000;0
;tTT16;53;3000;TT;7;3000;0
;tTT17;7;2000;TT;7;2000;0
;tTT18;20;2000;TT;7;2000;0
;tTT19;5;3000;TT;7;3000;0
;tTT20;10;4000;TT;7;4000;0
;tTT21;18;3000;TT;7;3000;0
;tTT22;30;3000;TT;7;3000;0
;tTT23;21;3000;TT;7;3000;0
;tTT24;5;2000;TT;7;2000;0
;tTT25;31;2000;TT;7;2000;0
;tTT26;10;2000;TT;7;2000;0
;tTT27;16;2000;TT;7;2000;0
;tTT28;25;2000;TT;7;2000;0
;tTT29;73;2000;TT;7;2000;0
;tET9;10;4000;ET;0;1978;3
;tET16;27;4000;ET;0;1943;1
;tET17;3;4000;ET;1;1512;2
;tET18;3;4000;ET;1;1481;2
;tET5;35;3000;ET;2;1466;2
;tET19;12;3000;ET;2;1349;3
;tET6;42;4000;ET;2;1271;2
;tET0;18;4000;ET;2;1222;3
;tET14;8;3000;ET;2;1212;3
;tET8;7;3000;ET;2;1179;1
;tET10;12;4000;ET;3;1135;1
;tET1;2;3000;ET;3;1069;1
;tET15;11;2000;ET;3;964;1
;tET2;10;2000;ET;3;877;1
;tET13;22;2000;ET;3;873;2
;tET3;18;2000;ET;4;803;1
;tET11;8;3000;ET;4;759;1
;tET4;3;2000;ET;5;745;1
;tET12;22;2000;ET;5;698;3
;tET7;15;2000;ET;6;564;3
