tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;108;3000;TT;7;3000;0
;tTT1;39;2000;TT;7;2000;0
;tTT2;26;2000;TT;7;2000;0
;tTT3;27;2000;TT;7;2000;0
;tTT4;27;2000;TT;7;2000;0
;tTT5;7;3000;TT;7;3000;0
;tTT6;47;3000;TT;7;3000;0
;tTT7;29;2000;TT;7;2000;0
;tTT8;51;2000;TT;7;2000;0
;tTT9;76;4000;TT;7;4000;0
;tTT10;51;4000;TT;7;4000;0
;tTT11;20;3000;TT;7;3000;0
;tTT12;19;3000;TT;7;3000;0
;tTT13;162;3000;TT;7;3000;0
;tTT14;25;4000;TT;7;4000;0
;tTT15;8;2000;TT;7;2000;0
;tTT16;3;4000;TT;7;4000;0
;tTT17;86;2000;TT;7;2000;0
;tTT18;69;3000;TT;7;3000;0
;tTT19;24;2000;TT;7;2000;0
;tTT20;47;2000;TT;7;2000;0
;tTT21;31;3000;TT;7;3000;0
;tTT22;27;2000;TT;7;2000;0
;tTT23;102;3000;TT;7;3000;0
;tTT24;37;3000;TT;7;3000;0
;tTT25;41;4000;TT;7;4000;0
;tTT26;74;3000;TT;7;3000;0
;tTT27;1;3000;TT;7;3000;0
;tTT28;27;2000;TT;7;2000;0
;tTT29;68;3000;TT;7;3000;0
;tET0;81;4000;ET;0;1906;3
;tET7;16;4000;ET;0;1900;1
;tET18;37;4000;ET;0;1545;2
;tET10;19;4000;ET;0;1524;1
;tET8;22;3000;ET;1;1462;1
;tET9;53;3000;ET;1;1334;1
;tET11;20;3000;ET;1;1273;1
;tET5;13;4000;ET;3;1252;2
;tET13;70;4000;ET;3;1250;3
;tET16;146;3000;ET;3;1233;2
;tET6;2;3000;ET;3;1162;1
;tET14;143;4000;ET;4;1138;2
;tET19;67;3000;ET;4;1021;3
;tET1;60;3000;ET;4;931;2
;tET4;96;3000;ET;5;919;3
;tET2;16;2000;ET;5;903;3
;tET12;14;2000;ET;5;843;3
;tET15;97;3000;ET;6;784;1
;tET3;7;2000;ET;6;691;1
;tET17;5;2000;ET;6;633;1
