tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;71;2000;TT;7;2000;0
;tTT1;6;2000;TT;7;2000;0
;tTT2;63;3000;TT;7;3000;0
;tTT3;35;2000;TT;7;2000;0
;tTT4;19;2000;TT;7;2000;0
;tTT5;4;4000;TT;7;4000;0
;tTT6;8;3000;TT;7;3000;0
;tTT7;11;4000;TT;7;4000;0
;tTT8;60;4000;TT;7;4000;0
;tTT9;10;2000;TT;7;2000;0
;tTT10;28;3000;TT;7;3000;0
;tTT11;2;2000;TT;7;2000;0
;tTT12;32;2000;TT;7;2000;0
;tTT13;55;2000;TT;7;2000;0
;tTT14;23;3000;TT;7;3000;0
;tTT15;64;2000;TT;7;2000;0
;tTT16;80;3000;TT;7;3000;0
;tTT17;34;2000;TT;7;2000;0
;tTT18;3;4000;TT;7;4000;0
;tTT19;30;2000;TT;7;2000;0
;tTT20;1;2000;TT;7;2000;0
;tTT21;279;3000;TT;7;3000;0
;tTT22;85;4000;TT;7;4000;0
;tTT23;22;3000;TT;7;3000;0
;tTT24;19;4000;TT;7;4000;0
;tTT25;61;3000;TT;7;3000;0
;tTT26;13;4000;TT;7;4000;0
;tTT27;79;2000;TT;7;2000;0
;tTT28;15;2000;TT;7;2000;0
;tTT29;84;2000;TT;7;2000;0
;tET5;3;4000;ET;0;1818;3
;tET18;3;4000;ET;0;1631;3
;tET12;2;4000;ET;0;1580;2
;tET13;46;4000;ET;0;1312;2
;tET1;120;4000;ET;0;1242;3
;tET10;36;3000;ET;0;1231;3
;tET19;13;3000;ET;2;1216;1
;tET6;29;3000;ET;2;1214;2
;tET8;54;3000;ET;2;1101;1
;tET7;236;4000;ET;2;1072;1
;tET11;32;2000;ET;3;992;2
;tET15;32;3000;ET;3;950;3
;tET2;25;2000;ET;4;894;1
;tET9;17;2000;ET;4;861;1
;tET14;38;2000;ET;4;797;2
;tET4;11;2000;ET;4;785;1
;tET3;4;2000;ET;5;661;2
;tET0;102;2000;ET;5;657;3
;tET16;6;2000;ET;5;617;3
;tET17;60;2000;ET;6;550;3
