tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;135;3000;TT;7;3000;0
;tTT1;67;2000;TT;7;2000;0
;tTT2;4;2000;TT;7;2000;0
;tTT3;150;4000;TT;7;4000;0
;tTT4;44;4000;TT;7;4000;0
;tTT5;19;4000;TT;7;4000;0
;tTT6;25;3000;TT;7;3000;0
;tTT7;13;4000;TT;7;4000;0
;tTT8;26;3000;TT;7;3000;0
;tTT9;74;4000;TT;7;4000;0
;tTT10;45;4000;TT;7;4000;0
;tTT11;1;4000;TT;7;4000;0
;tTT12;7;3000;TT;7;3000;0
;tTT13;79;4000;TT;7;4000;0
;tTT14;16;4000;TT;7;4000;0
;tTT15;28;3000;TT;7;3000;0
;tTT16;47;2000;TT;7;2000;0
;tTT17;169;4000;TT;7;4000;0
;tTT18;19;3000;TT;7;3000;0
;tTT19;119;3000;TT;7;3000;0
;tTT20;15;2000;TT;7;2000;0
;tTT21;69;4000;TT;7;4000;0
;tTT22;176;4000;TT;7;4000;0
;tTT23;18;4000;TT;7;4000;0
;tTT24;4;4000;TT;7;4000;0
;tTT25;2;2000;TT;7;2000;0
;tTT26;112;2000;TT;7;2000;0
;tTT27;61;2000;TT;7;2000;0
;tTT28;16;3000;TT;7;3000;0
;tTT29;20;3000;TT;7;3000;0
;tET2;4;4000;ET;0;1931;3
;tET11;121;4000;ET;0;1913;3
;tET16;75;4000;ET;1;1786;1
;tET7;87;4000;ET;1;1604;1
;tET15;86;4000;ET;2;1523;1
;tET17;86;4000;ET;2;1362;2
;tET3;33;3000;ET;2;1287;3
;tET1;29;3000;ET;3;1284;3
;tET19;14;3000;ET;3;1260;2
;tET6;34;3000;ET;3;1167;1
;tET0;68;4000;ET;3;1104;1
;tET9;18;3000;ET;3;1071;1
;tET13;54;4000;ET;3;1031;3
;tET10;45;2000;ET;5;937;3
;tET5;27;3000;ET;5;897;1
;tET4;168;3000;ET;5;828;3
;tET8;26;3000;ET;5;795;3
;tET18;30;2000;ET;5;730;3
;tET12;7;2000;ET;6;674;2
;tET14;3;2000;ET;6;538;3
