tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;80;3000;TT;7;3000;0
;tTT1;126;4000;TT;7;4000;0
;tTT2;35;4000;TT;7;4000;0
;tTT3;8;2000;TT;7;2000;0
;tTT4;22;4000;TT;7;4000;0
;tTT5;142;4000;TT;7;4000;0
;tTT6;17;2000;TT;7;2000;0
;tTT7;65;2000;TT;7;2000;0
;tTT8;42;3000;TT;7;3000;0
;tTT9;11;2000;TT;7;2000;0
;tTT10;117;3000;TT;7;3000;0
;tTT11;11;3000;TT;7;3000;0
;tTT12;21;2000;TT;7;2000;0
;tTT13;5;3000;TT;7;3000;0
;tTT14;23;3000;TT;7;3000;0
;tTT15;38;3000;TT;7;3000;0
;tTT16;33;3000;TT;7;3000;0
;tTT17;194;4000;TT;7;4000;0
;tTT18;59;3000;TT;7;3000;0
;tTT19;26;4000;TT;7;4000;0
;tTT20;139;4000;TT;7;4000;0
;tTT21;176;3000;TT;7;3000;0
;tTT22;47;3000;TT;7;3000;0
;tTT23;5;2000;TT;7;2000;0
;tTT24;45;3000;TT;7;3000;0
;tTT25;19;4000;TT;7;4000;0
;tTT26;17;3000;TT;7;3000;0
;tTT27;15;2000;TT;7;2000;0
;tTT28;28;4000;TT;7;4000;0
;tTT29;80;4000;TT;7;4000;0
;tET19;200;4000;ET;0;1934;1
;tET6;91;4000;ET;0;1816;3
;tET13;10;4000;ET;1;1802;1
;tET14;54;4000;ET;1;1691;3
;tET18;205;4000;ET;1;1389;2
;tET3;55;3000;ET;1;1300;3
;tET16;107;4000;ET;1;1231;3
;tET0;32;4000;ET;2;1180;3
;tET7;51;4000;ET;2;1085;1
;tET9;40;3000;ET;2;1072;1
;tET11;15;3000;ET;3;978;3
;tET17;7;2000;ET;3;946;3
;tET1;1;2000;ET;3;899;3
;tET4;37;2000;ET;3;887;1
;tET2;5;3000;ET;4;841;2
;tET15;41;2000;ET;4;829;3
;tET8;25;2000;ET;4;700;1
;tET5;25;2000;ET;5;684;1
;tET12;8;2000;ET;5;633;1
;tET10;12;2000;ET;6;609;2
