tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;18;2000;TT;7;2000;0
;tTT1;10;2000;TT;7;2000;0
;tTT2;1;2000;TT;7;2000;0
;tTT3;6;4000;TT;7;4000;0
;tTT4;14;4000;TT;7;4000;0
;tTT5;2;3000;TT;7;3000;0
;tTT6;9;3000;TT;7;3000;0
;tTT7;2;4000;TT;7;4000;0
;tTT8;7;2000;TT;7;2000;0
;tTT9;9;3000;TT;7;3000;0
;tTT10;18;2000;TT;7;2000;0
;tTT11;6;3000;TT;7;3000;0
;tTT12;5;2000;TT;7;2000;0
;tTT13;7;3000;TT;7;3000;0
;tTT14;12;3000;TT;7;3000;0
;tTT15;34;3000;TT;7;3000;0
;tTT16;5;2000;TT;7;2000;0
;tTT17;3;3000;TT;7;3000;0
;tTT18;20;3000;TT;7;3000;0
;tTT19;2;2000;TT;7;2000;0
;tTT20;2;4000;TT;7;4000;0
;tTT21;6;3000;TT;7;3000;0
;tTT22;5;4000;TT;7;4000;0
;tTT23;13;2000;TT;7;2000;0
;tTT24;1;2000;TT;7;2000;0
;tTT25;3;2000;TT;7;2000;0
;tTT26;26;4000;TT;7;4000;0
;tTT27;6;3000;TT;7;3000;0
;tTT28;21;2000;TT;7;2000;0
;tTT29;3;3000;TT;7;3000;0
;tET16;282;4000;ET;0;1957;1
;tET17;107;4000;ET;0;1905;1
;tET8;49;4000;ET;1;1810;2
;tET0;49;4000;ET;1;1655;1
;tET9;76;3000;ET;2;1465;3
;tET14;79;4000;ET;2;1450;3
;tET13;299;3000;ET;3;1442;1
;tET1;62;4000;ET;3;1373;1
;tET18;232;3000;ET;3;1294;1
;tET3;35;4000;ET;4;1109;1
;tET5;70;3000;ET;5;922;2
;tET12;54;2000;ET;5;920;1
;tET19;171;3000;ET;5;887;3
;tET4;30;3000;ET;5;757;3
;tET11;44;2000;ET;6;699;1
;tET15;93;2000;ET;6;693;2
;tET10;22;2000;ET;6;676;3
;tET2;31;2000;ET;6;659;2
;tET7;134;2000;ET;6;650;3
;tET6;112;2000;ET;6;589;3
