tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;41;3000;TT;7;3000;0
;tTT1;7;3000;TT;7;3000;0
;tTT2;27;3000;TT;7;3000;0
;tTT3;6;4000;TT;7;4000;0
;tTT4;16;4000;TT;7;4000;0
;tTT5;17;3000;TT;7;3000;0
;tTT6;5;2000;TT;7;2000;0
;tTT7;4;3000;TT;7;3000;0
;tTT8;3;3000;TT;7;3000;0
;tTT9;10;3000;TT;7;3000;0
;tTT10;17;4000;TT;7;4000;0
;tTT11;7;2000;TT;7;2000;0
;tTT12;6;4000;TT;7;4000;0
;tTT13;5;3000;TT;7;3000;0
;tTT14;17;2000;TT;7;2000;0
;tTT15;1;2000;TT;7;2000;0
;tTT16;13;2000;TT;7;2000;0
;tTT17;5;3000;TT;7;3000;0
;tTT18;5;2000;TT;7;2000;0
;tTT19;1;3000;TT;7;3000;0
;tTT20;2;2000;TT;7;2000;0
;tTT21;16;3000;TT;7;3000;0
;tTT22;11;2000;TT;7;2000;0
;tTT23;13;2000;TT;7;2000;0
;tTT24;9;4000;TT;7;4000;0
;tTT25;4;4000;TT;7;4000;0
;tTT26;19;4000;TT;7;4000;0
;tTT27;3;2000;TT;7;2000;0
;tTT28;1;2000;TT;7;2000;0
;tTT29;6;3000;TT;7;3000;0
;tET16;50;4000;ET;0;1966;1
;tET6;16;4000;ET;0;1905;3
;tET9;26;4000;ET;1;1755;2
;tET12;86;4000;ET;1;1623;1
;tET14;272;4000;ET;1;1483;2
;tET1;170;3000;ET;1;1383;3
;tET13;62;3000;ET;3;1383;1
;tET17;27;3000;ET;3;1349;2
;tET15;52;3000;ET;4;1330;2
;tET7;318;3000;ET;4;1068;2
;tET5;48;4000;ET;4;1024;2
;tET11;97;2000;ET;5;946;1
;tET18;53;2000;ET;5;942;2
;tET4;10;3000;ET;5;910;2
;tET3;229;2000;ET;5;862;1
;tET2;150;3000;ET;5;826;3
;tET10;75;2000;ET;5;815;1
;tET8;119;2000;ET;6;805;2
;tET19;56;2000;ET;6;721;2
;tET0;3;2000;ET;6;548;2
