tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;89;4000;TT;7;4000;0
;tTT1;39;2000;TT;7;2000;0
;tTT2;19;2000;TT;7;2000;0
;tTT3;18;3000;TT;7;3000;0
;tTT4;141;4000;TT;7;4000;0
;tTT5;371;4000;TT;7;4000;0
;tTT6;1;2000;TT;7;2000;0
;tTT7;3;4000;TT;7;4000;0
;tTT8;46;3000;TT;7;3000;0
;tTT9;8;3000;TT;7;3000;0
;tTT10;41;4000;TT;7;4000;0
;tTT11;42;2000;TT;7;2000;0
;tTT12;32;3000;TT;7;3000;0
;tTT13;22;4000;TT;7;4000;0
;tTT14;166;4000;TT;7;4000;0
;tTT15;34;4000;TT;7;4000;0
;tTT16;24;3000;TT;7;3000;0
;tTT17;5;3000;TT;7;3000;0
;tTT18;142;4000;TT;7;4000;0
;tTT19;34;4000;TT;7;4000;0
;tTT20;6;2000;TT;7;2000;0
;tTT21;180;2000;TT;7;2000;0
;tTT22;31;4000;TT;7;4000;0
;tTT23;90;4000;TT;7;4000;0
;tTT24;5;2000;TT;7;2000;0
;tTT25;25;4000;TT;7;4000;0
;tTT26;118;4000;TT;7;4000;0
;tTT27;138;3000;TT;7;3000;0
;tTT28;6;3000;TT;7;3000;0
;tTT29;82;2000;TT;7;2000;0
;tET19;3;4000;ET;0;1883;1
;tET17;31;4000;ET;0;1819;2
;tET11;33;4000;ET;1;1788;2
;tET8;20;4000;ET;1;1587;3
;tET16;2;3000;ET;1;1478;2
;tET14;3;3000;ET;1;1399;1
;tET9;12;3000;ET;2;1369;1
;tET18;111;3000;ET;2;1352;1
;tET15;12;3000;ET;2;1304;1
;tET6;8;4000;ET;3;1303;1
;tET13;12;3000;ET;3;1153;2
;tET5;15;3000;ET;3;1123;2
;tET12;5;3000;ET;3;1101;1
;tET7;16;4000;ET;4;1051;3
;tET2;5;3000;ET;4;874;3
;tET0;1;2000;ET;4;842;3
;tET10;3;2000;ET;4;752;1
;tET3;7;2000;ET;5;708;3
;tET1;7;2000;ET;5;661;3
;tET4;14;2000;ET;5;589;1
