tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;4;4000;TT;7;4000;0
;tTT1;28;2000;TT;7;2000;0
;tTT2;221;3000;TT;7;3000;0
;tTT3;54;4000;TT;7;4000;0
;tTT4;15;4000;TT;7;4000;0
;tTT5;27;3000;TT;7;3000;0
;tTT6;3;2000;TT;7;2000;0
;tTT7;22;3000;TT;7;3000;0
;tTT8;11;3000;TT;7;3000;0
;tTT9;167;4000;TT;7;4000;0
;tTT10;316;4000;TT;7;4000;0
;tTT11;64;4000;TT;7;4000;0
;tTT12;17;3000;TT;7;3000;0
;tTT13;216;4000;TT;7;4000;0
;tTT14;19;3000;TT;7;3000;0
;tTT15;40;2000;TT;7;2000;0
;tTT16;57;4000;TT;7;4000;0
;tTT17;41;3000;TT;7;3000;0
;tTT18;89;4000;TT;7;4000;0
;tTT19;33;4000;TT;7;4000;0
;tTT20;5;2000;TT;7;2000;0
;tTT21;72;4000;TT;7;4000;0
;tTT22;27;2000;TT;7;2000;0
;tTT23;22;4000;TT;7;4000;0
;tTT24;160;3000;TT;7;3000;0
;tTT25;311;4000;TT;7;4000;0
;tTT26;10;2000;TT;7;2000;0
;tTT27;5;3000;TT;7;3000;0
;tTT28;22;2000;TT;7;2000;0
;tTT29;34;4000;TT;7;4000;0
;tET12;14;4000;ET;0;1901;2
;tET18;18;4000;ET;1;1873;3
;tET6;8;4000;ET;1;1860;2
;tET17;31;4000;ET;1;1737;3
;tET7;4;3000;ET;1;1452;1
;tET9;85;4000;ET;1;1198;3
;tET0;1;4000;ET;2;1166;1
;tET11;26;4000;ET;2;1117;1
;tET8;51;4000;ET;2;1106;1
;tET16;9;3000;ET;3;1066;1
;tET4;2;3000;ET;4;1029;1
;tET13;5;3000;ET;4;1013;3
;tET14;8;2000;ET;5;999;2
;tET15;32;2000;ET;5;993;2
;tET5;2;3000;ET;5;902;3
;tET2;5;3000;ET;6;783;2
;tET3;7;2000;ET;6;751;1
;tET19;17;2000;ET;6;730;1
;tET1;7;2000;ET;6;580;3
;tET10;1;2000;ET;6;533;3
