tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;30;2000;TT;7;2000;0
;tTT1;47;3000;TT;7;3000;0
;tTT2;59;2000;TT;7;2000;0
;tTT3;10;4000;TT;7;4000;0
;tTT4;8;4000;TT;7;4000;0
;tTT5;28;3000;TT;7;3000;0
;tTT6;261;3000;TT;7;3000;0
;tTT7;109;3000;TT;7;3000;0
;tTT8;43;2000;TT;7;2000;0
;tTT9;138;2000;TT;7;2000;0
;tTT10;11;2000;TT;7;2000;0
;tTT11;6;3000;TT;7;3000;0
;tTT12;37;3000;TT;7;3000;0
;tTT13;60;3000;TT;7;3000;0
;tTT14;77;4000;TT;7;4000;0
;tTT15;49;3000;TT;7;3000;0
;tTT16;22;3000;TT;7;3000;0
;tTT17;24;2000;TT;7;2000;0
;tTT18;63;4000;TT;7;4000;0
;tTT19;10;2000;TT;7;2000;0
;tTT20;59;4000;TT;7;4000;0
;tTT21;101;3000;TT;7;3000;0
;tTT22;138;4000;TT;7;4000;0
;tTT23;6;2000;TT;7;2000;0
;tTT24;42;4000;TT;7;4000;0
;tTT25;42;3000;TT;7;3000;0
;tTT26;178;3000;TT;7;3000;0
;tTT27;20;2000;TT;7;2000;0
;tTT28;61;3000;TT;7;3000;0
;tTT29;6;2000;TT;7;2000;0
;tET12;3;4000;ET;0;1916;2
;tET5;24;4000;ET;0;1904;2
;tET9;10;4000;ET;0;1818;2
;tET7;28;4000;ET;1;1555;1
;tET4;20;4000;ET;1;1239;3
;tET8;9;3000;ET;1;1196;1
;tET11;46;4000;ET;1;1123;1
;tET14;30;4000;ET;1;1115;2
;tET18;30;3000;ET;2;999;3
;tET6;42;2000;ET;2;995;1
;tET16;8;2000;ET;3;944;1
;tET19;4;3000;ET;3;824;1
;tET3;7;2000;ET;3;818;2
;tET1;1;3000;ET;3;801;1
;tET2;3;2000;ET;4;748;1
;tET13;9;2000;ET;4;729;2
;tET17;1;2000;ET;5;689;1
;tET10;11;2000;ET;5;654;3
;tET0;8;2000;ET;5;575;1
;tET15;10;2000;ET;6;517;2
