tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;4;3000;TT;7;3000;0
;tTT1;7;3000;TT;7;3000;0
;tTT2;13;3000;TT;7;3000;0
;tTT3;11;4000;TT;7;4000;0
;tTT4;4;3000;TT;7;3000;0
;tTT5;2;2000;TT;7;2000;0
;tTT6;1;2000;TT;7;2000;0
;tTT7;11;2000;TT;7;2000;0
;tTT8;3;4000;TT;7;4000;0
;tTT9;29;4000;TT;7;4000;0
;tTT10;16;4000;TT;7;4000;0
;tTT11;18;4000;TT;7;4000;0
;tTT12;1;2000;TT;7;2000;0
;tTT13;14;3000;TT;7;3000;0
;tTT14;7;2000;TT;7;2000;0
;tTT15;12;3000;TT;7;3000;0
;tTT16;8;3000;TT;7;3000;0
;tTT17;2;4000;TT;7;4000;0
;tTT18;6;3000;TT;7;3000;0
;tTT19;2;2000;TT;7;2000;0
;tTT20;28;3000;TT;7;3000;0
;tTT21;35;4000;TT;7;4000;0
;tTT22;3;4000;TT;7;4000;0
;tTT23;20;4000;TT;7;4000;0
;tTT24;20;3000;TT;7;3000;0
;tTT25;2;2000;TT;7;2000;0
;tTT26;5;3000;TT;7;3000;0
;tTT27;7;3000;TT;7;3000;0
;tTT28;8;3000;TT;7;3000;0
;tTT29;50;4000;TT;7;4000;0
;tET15;24;4000;ET;0;1820;3
;tET10;82;4000;ET;1;1790;1
;tET17;188;4000;ET;1;1637;2
;tET16;31;4000;ET;1;1566;3
;tET8;35;4000;ET;2;1476;1
;tET6;18;3000;ET;3;1405;1
;tET13;47;3000;ET;3;1380;2
;tET1;43;3000;ET;3;1374;3
;tET4;11;3000;ET;4;1358;2
;tET3;12;4000;ET;4;1349;1
;tET12;16;2000;ET;4;942;1
;tET19;23;2000;ET;5;931;2
;tET14;9;3000;ET;5;923;2
;tET0;1;2000;ET;5;844;1
;tET7;29;2000;ET;5;829;1
;tET2;11;2000;ET;5;782;1
;tET11;32;2000;ET;5;777;3
;tET9;12;2000;ET;6;723;1
;tET18;4;2000;ET;6;702;2
;tET5;9;2000;ET;6;593;1
