tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;6;4000;TT;7;4000;0
;tTT1;8;2000;TT;7;2000;0
;tTT2;2;4000;TT;7;4000;0
;tTT3;1;3000;TT;7;3000;0
;tTT4;9;2000;TT;7;2000;0
;tTT5;9;2000;TT;7;2000;0
;tTT6;5;3000;TT;7;3000;0
;tTT7;14;4000;TT;7;4000;0
;tTT8;9;4000;TT;7;4000;0
;tTT9;1;3000;TT;7;3000;0
;tTT10;4;3000;TT;7;3000;0
;tTT11;1;2000;TT;7;2000;0
;tTT12;2;2000;TT;7;2000;0
;tTT13;13;2000;TT;7;2000;0
;tTT14;1;3000;TT;7;3000;0
;tTT15;4;2000;TT;7;2000;0
;tTT16;4;3000;TT;7;3000;0
;tTT17;1;4000;TT;7;4000;0
;tTT18;5;2000;TT;7;2000;0
;tTT19;7;3000;TT;7;3000;0
;tTT20;14;2000;TT;7;2000;0
;tTT21;3;2000;TT;7;2000;0
;tTT22;31;4000;TT;7;4000;0
;tTT23;18;2000;TT;7;2000;0
;tTT24;32;4000;TT;7;4000;0
;tTT25;4;2000;TT;7;2000;0
;tTT26;14;2000;TT;7;2000;0
;tTT27;25;4000;TT;7;4000;0
;tTT28;37;3000;TT;7;3000;0
;tTT29;18;4000;TT;7;4000;0
;tET3;86;4000;ET;0;1818;2
;tET11;6;4000;ET;0;1523;1
;tET7;21;3000;ET;0;1391;1
;tET6;11;4000;ET;1;1386;1
;tET16;4;4000;ET;1;1330;2
;tET10;12;3000;ET;1;1327;3
;tET0;3;3000;ET;2;1269;2
;tET5;25;3000;ET;2;1259;1
;tET19;56;3000;ET;3;1205;1
;tET1;39;3000;ET;3;1200;3
;tET9;28;3000;ET;3;1083;1
;tET15;82;3000;ET;3;1012;2
;tET14;44;3000;ET;3;987;1
;tET12;24;3000;ET;3;937;3
;tET8;20;2000;ET;5;920;2
;tET4;6;2000;ET;5;880;3
;tET13;32;2000;ET;5;758;2
;tET18;8;2000;ET;5;675;1
;tET17;46;2000;ET;5;665;1
;tET2;19;2000;ET;6;549;1
