tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;1;2000;TT;7;2000;0
;tTT1;30;4000;TT;7;4000;0
;tTT2;30;2000;TT;7;2000;0
;tTT3;5;4000;TT;7;4000;0
;tTT4;27;2000;TT;7;2000;0
;tTT5;33;2000;TT;7;2000;0
;tTT6;1;2000;TT;7;2000;0
;tTT7;59;4000;TT;7;4000;0
;tTT8;28;4000;TT;7;4000;0
;tTT9;1;2000;TT;7;2000;0
;tTT10;15;3000;TT;7;3000;0
;tTT11;1;3000;TT;7;3000;0
;tTT12;20;3000;TT;7;3000;0
;tTT13;2;2000;TT;7;2000;0
;tTT14;7;3000;TT;7;3000;0
;tTT15;9;2000;TT;7;2000;0
;tTT16;6;2000;TT;7;2000;0
;tTT17;6;3000;TT;7;3000;0
;tTT18;69;4000;TT;7;4000;0
;tTT19;9;4000;TT;7;4000;0
;tTT20;86;4000;TT;7;4000;0
;tTT21;9;3000;TT;7;3000;0
;tTT22;12;3000;TT;7;3000;0
;tTT23;7;3000;TT;7;3000;0
;tTT24;60;4000;TT;7;4000;0
;tTT25;4;3000;TT;7;3000;0
;tTT26;31;2000;TT;7;2000;0
;tTT27;8;2000;TT;7;2000;0
;tTT28;4;2000;TT;7;2000;0
;tTT29;62;4000;TT;7;4000;0
;tET0;21;4000;ET;0;1998;2
;tET10;19;4000;ET;0;1507;1
;tET9;43;4000;ET;1;1493;2
;tET3;16;4000;ET;2;1451;2
;tET2;14;3000;ET;3;1377;2
;tET4;1;4000;ET;3;1323;1
;tET18;1;3000;ET;3;1236;3
;tET5;41;3000;ET;3;1234;1
;tET16;39;3000;ET;3;1037;2
;tET14;1;3000;ET;4;1016;2
;tET19;11;4000;ET;4;1006;2
;tET1;8;3000;ET;4;962;2
;tET11;2;3000;ET;4;865;2
;tET7;13;2000;ET;5;861;3
;tET12;23;3000;ET;5;860;3
;tET13;4;2000;ET;5;797;2
;tET6;22;2000;ET;5;777;1
;tET8;22;3000;ET;6;758;3
;tET15;9;2000;ET;6;743;1
;tET17;3;2000;ET;6;523;1
