tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;11;4000;TT;7;4000;0
;tTT1;44;4000;TT;7;4000;0
;tTT2;33;3000;TT;7;3000;0
;tTT3;8;4000;TT;7;4000;0
;tTT4;24;3000;TT;7;3000;0
;tTT5;3;3000;TT;7;3000;0
;tTT6;1;2000;TT;7;2000;0
;tTT7;2;3000;TT;7;3000;0
;tTT8;7;3000;TT;7;3000;0
;tTT9;28;3000;TT;7;3000;0
;tTT10;59;2000;TT;7;2000;0
;tTT11;19;2000;TT;7;2000;0
;tTT12;18;3000;TT;7;3000;0
;tTT13;10;4000;TT;7;4000;0
;tTT14;11;2000;TT;7;2000;0
;tTT15;44;3000;TT;7;3000;0
;tTT16;19;3000;TT;7;3000;0
;tTT17;28;2000;TT;7;2000;0
;tTT18;30;2000;TT;7;2000;0
;tTT19;9;3000;TT;7;3000;0
;tTT20;15;3000;TT;7;3000;0
;tTT21;12;2000;TT;7;2000;0
;tTT22;11;3000;TT;7;3000;0
;tTT23;17;4000;TT;7;4000;0
;tTT24;10;3000;TT;7;3000;0
;tTT25;5;3000;TT;7;3000;0
;tTT26;9;4000;TT;7;4000;0
;tTT27;17;3000;TT;7;3000;0
;tTT28;36;2000;TT;7;2000;0
;tTT29;4;2000;TT;7;2000;0
;tET17;5;4000;ET;0;1980;2
;tET4;14;4000;ET;0;1945;2
;tET5;2;4000;ET;0;1859;3
;tET12;1;4000;ET;0;1742;2
;tET7;34;4000;ET;1;1737;3
;tET8;7;3000;ET;3;1493;1
;tET11;4;3000;ET;4;1466;1
;tET19;104;4000;ET;4;1419;1
;tET16;9;4000;ET;4;1199;1
;tET18;29;3000;ET;4;1059;3
;tET3;12;2000;ET;4;940;1
;tET10;10;3000;ET;4;864;2
;tET1;2;2000;ET;5;819;1
;tET14;34;2000;ET;5;753;1
;tET9;1;2000;ET;5;667;2
;tET15;17;2000;ET;5;634;3
;tET2;6;2000;ET;6;617;2
;tET0;1;2000;ET;6;533;2
;tET13;7;2000;ET;6;516;3
;tET6;9;2000;ET;6;504;2
