tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;77;4000;TT;7;4000;0
;tTT1;3;4000;TT;7;4000;0
;tTT2;8;3000;TT;7;3000;0
;tTT3;30;4000;TT;7;4000;0
;tTT4;63;4000;TT;7;4000;0
;tTT5;3;3000;TT;7;3000;0
;tTT6;5;3000;TT;7;3000;0
;tTT7;4;3000;TT;7;3000;0
;tTT8;22;3000;TT;7;3000;0
;tTT9;31;4000;TT;7;4000;0
;tTT10;9;3000;TT;7;3000;0
;tTT11;4;2000;TT;7;2000;0
;tTT12;29;3000;TT;7;3000;0
;tTT13;1;2000;TT;7;2000;0
;tTT14;16;3000;TT;7;3000;0
;tTT15;16;2000;TT;7;2000;0
;tTT16;2;4000;TT;7;4000;0
;tTT17;32;3000;TT;7;3000;0
;tTT18;1;3000;TT;7;3000;0
;tTT19;44;2000;TT;7;2000;0
;tTT20;15;3000;TT;7;3000;0
;tTT21;26;3000;TT;7;3000;0
;tTT22;31;4000;TT;7;4000;0
;tTT23;37;2000;TT;7;2000;0
;tTT24;21;4000;TT;7;4000;0
;tTT25;20;2000;TT;7;2000;0
;tTT26;10;4000;TT;7;4000;0
;tTT27;3;2000;TT;7;2000;0
;tTT28;31;4000;TT;7;4000;0
;tTT29;22;2000;TT;7;2000;0
;tET0;84;4000;ET;1;1947;3
;tET3;3;4000;ET;1;1800;2
;tET2;5;4000;ET;1;1755;3
;tET16;8;4000;ET;2;1499;1
;tET15;5;3000;ET;3;1461;3
;tET11;7;3000;ET;3;1449;2
;tET14;33;4000;ET;3;1291;1
;tET6;4;3000;ET;4;1259;2
;tET17;32;3000;ET;4;1217;3
;tET7;6;3000;ET;4;1154;3
;tET18;26;3000;ET;5;1129;3
;tET13;13;2000;ET;5;935;1
;tET5;3;2000;ET;5;865;2
;tET8;5;2000;ET;5;836;2
;tET10;17;2000;ET;5;788;3
;tET19;3;2000;ET;6;785;2
;tET9;33;2000;ET;6;739;3
;tET12;1;2000;ET;6;720;1
;tET1;11;2000;ET;6;613;3
;tET4;3;2000;ET;6;527;1
