tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;9;2000;TT;7;2000;0
;tTT1;3;4000;TT;7;4000;0
;tTT2;21;3000;TT;7;3000;0
;tTT3;3;2000;TT;7;2000;0
;tTT4;15;3000;TT;7;3000;0
;tTT5;46;3000;TT;7;3000;0
;tTT6;9;4000;TT;7;4000;0
;tTT7;72;3000;TT;7;3000;0
;tTT8;153;4000;TT;7;4000;0
;tTT9;34;4000;TT;7;4000;0
;tTT10;7;3000;TT;7;3000;0
;tTT11;16;3000;TT;7;3000;0
;tTT12;31;4000;TT;7;4000;0
;tTT13;54;2000;TT;7;2000;0
;tTT14;74;4000;TT;7;4000;0
;tTT15;29;4000;TT;7;4000;0
;tTT16;3;2000;TT;7;2000;0
;tTT17;7;3000;TT;7;3000;0
;tTT18;15;2000;TT;7;2000;0
;tTT19;27;3000;TT;7;3000;0
;tTT20;2;2000;TT;7;2000;0
;tTT21;58;3000;TT;7;3000;0
;tTT22;24;2000;TT;7;2000;0
;tTT23;41;4000;TT;7;4000;0
;tTT24;28;4000;TT;7;4000;0
;tTT25;26;3000;TT;7;3000;0
;tTT26;12;4000;TT;7;4000;0
;tTT27;74;2000;TT;7;2000;0
;tTT28;29;3000;TT;7;3000;0
;tTT29;5;4000;TT;7;4000;0
;tET7;36;4000;ET;0;1994;3
;tET16;760;4000;ET;0;1989;2
;tET3;100;4000;ET;0;1868;2
;tET9;67;4000;ET;0;1594;3
;tET17;26;3000;ET;0;1469;3
;tET5;155;4000;ET;1;1436;2
;tET14;37;4000;ET;1;1381;2
;tET11;98;3000;ET;2;1356;2
;tET0;153;4000;ET;2;1205;1
;tET8;45;4000;ET;3;1081;3
;tET2;23;4000;ET;3;1012;2
;tET10;70;3000;ET;4;967;1
;tET19;64;2000;ET;4;959;1
;tET6;109;2000;ET;5;923;2
;tET1;23;2000;ET;5;922;2
;tET18;81;2000;ET;5;899;3
;tET13;18;2000;ET;5;873;2
;tET15;18;2000;ET;5;831;2
;tET4;61;2000;ET;6;642;2
;tET12;18;2000;ET;6;518;3
