tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;6;3000;TT;7;3000;0
;tTT1;12;4000;TT;7;4000;0
;tTT2;27;4000;TT;7;4000;0
;tTT3;33;2000;TT;7;2000;0
;tTT4;13;4000;TT;7;4000;0
;tTT5;21;3000;TT;7;3000;0
;tTT6;60;4000;TT;7;4000;0
;tTT7;33;2000;TT;7;2000;0
;tTT8;70;3000;TT;7;3000;0
;tTT9;15;2000;TT;7;2000;0
;tTT10;19;4000;TT;7;4000;0
;tTT11;10;3000;TT;7;3000;0
;tTT12;17;4000;TT;7;4000;0
;tTT13;15;2000;TT;7;2000;0
;tTT14;73;2000;TT;7;2000;0
;tTT15;5;3000;TT;7;3000;0
;tTT16;149;3000;TT;7;3000;0
;tTT17;13;3000;TT;7;3000;0
;tTT18;3;2000;TT;7;2000;0
;tTT19;1;2000;TT;7;2000;0
;tTT20;9;3000;TT;7;3000;0
;tTT21;5;2000;TT;7;2000;0
;tTT22;6;2000;TT;7;2000;0
;tTT23;30;2000;TT;7;2000;0
;tTT24;30;2000;TT;7;2000;0
;tTT25;62;2000;TT;7;2000;0
;tTT26;20;2000;TT;7;2000;0
;tTT27;25;4000;TT;7;4000;0
;tTT28;6;3000;TT;7;3000;0
;tTT29;11;3000;TT;7;3000;0
;tET16;281;4000;ET;0;1721;2
;tET19;18;4000;ET;0;1616;1
;tET15;38;4000;ET;1;1599;3
;tET0;56;4000;ET;1;1528;2
;tET6;17;3000;ET;2;1481;1
;tET14;64;4000;ET;2;1394;2
;tET3;20;4000;ET;2;1356;2
;tET13;60;4000;ET;3;1239;3
;tET4;114;4000;ET;3;1219;2
;tET9;11;4000;ET;4;1155;3
;tET5;31;3000;ET;4;1089;2
;tET1;67;3000;ET;5;1004;2
;tET12;21;2000;ET;5;999;2
;tET18;45;2000;ET;5;994;2
;tET10;13;2000;ET;5;969;1
;tET2;67;2000;ET;6;838;3
;tET8;19;2000;ET;6;817;2
;tET7;10;2000;ET;6;696;2
;tET17;20;2000;ET;6;676;1
;tET11;5;2000;ET;6;545;1
