tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;105;4000;TT;7;4000;0
;tTT1;4;2000;TT;7;2000;0
;tTT2;18;2000;TT;7;2000;0
;tTT3;1;2000;TT;7;2000;0
;tTT4;59;4000;TT;7;4000;0
;tTT5;40;3000;TT;7;3000;0
;tTT6;21;4000;TT;7;4000;0
;tTT7;13;3000;TT;7;3000;0
;tTT8;12;2000;TT;7;2000;0
;tTT9;19;2000;TT;7;2000;0
;tTT10;50;4000;TT;7;4000;0
;tTT11;24;3000;TT;7;3000;0
;tTT12;49;2000;TT;7;2000;0
;tTT13;122;4000;TT;7;4000;0
;tTT14;173;4000;TT;7;4000;0
;tTT15;27;2000;TT;7;2000;0
;tTT16;8;4000;TT;7;4000;0
;tTT17;13;4000;TT;7;4000;0
;tTT18;43;2000;TT;7;2000;0
;tTT19;20;4000;TT;7;4000;0
;tTT20;8;3000;TT;7;3000;0
;tTT21;8;2000;TT;7;2000;0
;tTT22;193;4000;TT;7;4000;0
;tTT23;34;2000;TT;7;2000;0
;tTT24;161;3000;TT;7;3000;0
;tTT25;90;4000;TT;7;4000;0
;tTT26;110;2000;TT;7;2000;0
;tTT27;7;4000;TT;7;4000;0
;tTT28;101;4000;TT;7;4000;0
;tTT29;78;4000;TT;7;4000;0
;tET7;50;4000;ET;0;1979;2
;tET17;5;4000;ET;0;1836;3
;tET4;70;4000;ET;0;1806;3
;tET2;45;4000;ET;1;1805;3
;tET16;7;4000;ET;1;1805;2
;tET10;54;4000;ET;1;1716;3
;tET8;47;4000;ET;1;1593;3
;tET13;42;4000;ET;1;1521;3
;tET5;3;3000;ET;2;1497;1
;tET0;8;3000;ET;2;1489;3
;tET1;38;3000;ET;2;1325;1
;tET15;18;3000;ET;3;1298;1
;tET12;2;3000;ET;3;1251;1
;tET6;13;4000;ET;4;1143;3
;tET18;123;3000;ET;4;1143;3
;tET9;27;4000;ET;4;1129;2
;tET11;9;3000;ET;5;1123;3
;tET3;67;2000;ET;6;985;1
;tET14;8;3000;ET;6;954;1
;tET19;19;2000;ET;6;935;3
