tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;73;4000;TT;7;4000;0
;tTT1;35;2000;TT;7;2000;0
;tTT2;95;4000;TT;7;4000;0
;tTT3;90;2000;TT;7;2000;0
;tTT4;1;4000;TT;7;4000;0
;tTT5;31;4000;TT;7;4000;0
;tTT6;4;4000;TT;7;4000;0
;tTT7;41;4000;TT;7;4000;0
;tTT8;65;3000;TT;7;3000;0
;tTT9;15;3000;TT;7;3000;0
;tTT10;43;4000;TT;7;4000;0
;tTT11;20;4000;TT;7;4000;0
;tTT12;53;2000;TT;7;2000;0
;tTT13;64;2000;TT;7;2000;0
;tTT14;96;2000;TT;7;2000;0
;tTT15;15;4000;TT;7;4000;0
;tTT16;79;4000;TT;7;4000;0
;tTT17;3;2000;TT;7;2000;0
;tTT18;33;3000;TT;7;3000;0
;tTT19;52;4000;TT;7;4000;0
;tTT20;30;4000;TT;7;4000;0
;tTT21;82;4000;TT;7;4000;0
;tTT22;96;3000;TT;7;3000;0
;tTT23;45;3000;TT;7;3000;0
;tTT24;59;2000;TT;7;2000;0
;tTT25;48;3000;TT;7;3000;0
;tTT26;133;4000;TT;7;4000;0
;tTT27;51;2000;TT;7;2000;0
;tTT28;6;4000;TT;7;4000;0
;tTT29;11;4000;TT;7;4000;0
;tET3;43;4000;ET;0;1592;2
;tET15;121;4000;ET;1;1586;3
;tET17;98;4000;ET;1;1397;1
;tET18;2;3000;ET;1;1370;1
;tET5;16;3000;ET;1;1352;2
;tET14;5;3000;ET;2;1341;1
;tET4;5;3000;ET;2;1290;2
;tET19;7;3000;ET;2;1235;1
;tET11;6;3000;ET;2;1197;3
;tET9;27;4000;ET;2;1195;2
;tET8;17;4000;ET;2;1193;1
;tET1;17;3000;ET;2;1179;1
;tET2;68;3000;ET;3;1046;1
;tET10;7;3000;ET;3;951;3
;tET12;4;2000;ET;3;934;2
;tET7;38;2000;ET;3;934;1
;tET6;44;2000;ET;3;845;3
;tET0;29;2000;ET;5;843;3
;tET16;25;2000;ET;5;638;2
;tET13;25;2000;ET;6;551;3
