tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;160;4000;TT;7;4000;0
;tTT1;4;2000;TT;7;2000;0
;tTT2;38;3000;TT;7;3000;0
;tTT3;42;3000;TT;7;3000;0
;tTT4;4;2000;TT;7;2000;0
;tTT5;60;3000;TT;7;3000;0
;tTT6;36;3000;TT;7;3000;0
;tTT7;18;3000;TT;7;3000;0
;tTT8;40;2000;TT;7;2000;0
;tTT9;334;3000;TT;7;3000;0
;tTT10;149;4000;TT;7;4000;0
;tTT11;56;3000;TT;7;3000;0
;tTT12;295;4000;TT;7;4000;0
;tTT13;3;2000;TT;7;2000;0
;tTT14;25;4000;TT;7;4000;0
;tTT15;74;4000;TT;7;4000;0
;tTT16;182;3000;TT;7;3000;0
;tTT17;35;2000;TT;7;2000;0
;tTT18;12;2000;TT;7;2000;0
;tTT19;5;3000;TT;7;3000;0
;tTT20;226;4000;TT;7;4000;0
;tTT21;64;4000;TT;7;4000;0
;tTT22;1;4000;TT;7;4000;0
;tTT23;34;2000;TT;7;2000;0
;tTT24;82;2000;TT;7;2000;0
;tTT25;1;4000;TT;7;4000;0
;tTT26;26;4000;TT;7;4000;0
;tTT27;61;2000;TT;7;2000;0
;tTT28;140;3000;TT;7;3000;0
;tTT29;20;2000;TT;7;2000;0
;tET17;3;4000;ET;0;1998;3
;tET13;56;4000;ET;0;1941;2
;tET16;60;3000;ET;0;1474;1
;tET10;68;4000;ET;0;1464;2
;tET19;52;3000;ET;1;1444;2
;tET12;17;4000;ET;1;1413;3
;tET5;87;4000;ET;1;1349;2
;tET14;47;3000;ET;3;1292;2
;tET2;26;3000;ET;3;1246;3
;tET6;15;4000;ET;3;1117;1
;tET0;39;3000;ET;4;1069;3
;tET8;14;2000;ET;4;990;3
;tET18;24;2000;ET;5;957;2
;tET15;9;3000;ET;5;914;1
;tET1;11;2000;ET;5;894;1
;tET9;23;3000;ET;5;885;2
;tET4;21;2000;ET;5;861;3
;tET7;1;2000;ET;6;699;2
;tET3;42;2000;ET;6;691;2
;tET11;1;2000;ET;6;528;3
