tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;26;4000;TT;7;4000;0
;tTT1;5;4000;TT;7;4000;0
;tTT2;56;2000;TT;7;2000;0
;tTT3;25;4000;TT;7;4000;0
;tTT4;35;3000;TT;7;3000;0
;tTT5;5;4000;TT;7;4000;0
;tTT6;23;3000;TT;7;3000;0
;tTT7;6;2000;TT;7;2000;0
;tTT8;31;4000;TT;7;4000;0
;tTT9;18;2000;TT;7;2000;0
;tTT10;15;3000;TT;7;3000;0
;tTT11;12;2000;TT;7;2000;0
;tTT12;4;3000;TT;7;3000;0
;tTT13;25;3000;TT;7;3000;0
;tTT14;5;3000;TT;7;3000;0
;tTT15;37;4000;TT;7;4000;0
;tTT16;103;4000;TT;7;4000;0
;tTT17;22;2000;TT;7;2000;0
;tTT18;12;3000;TT;7;3000;0
;tTT19;64;4000;TT;7;4000;0
;tTT20;20;3000;TT;7;3000;0
;tTT21;19;4000;TT;7;4000;0
;tTT22;12;3000;TT;7;3000;0
;tTT23;26;4000;TT;7;4000;0
;tTT24;2;4000;TT;7;4000;0
;tTT25;8;3000;TT;7;3000;0
;tTT26;5;2000;TT;7;2000;0
;tTT27;3;4000;TT;7;4000;0
;tTT28;8;2000;TT;7;2000;0
;tTT29;5;3000;TT;7;3000;0
;tET3;162;4000;ET;0;1959;3
;tET18;44;4000;ET;0;1757;2
;tET4;94;4000;ET;0;1628;3
;tET8;77;4000;ET;1;1511;2
;tET7;52;3000;ET;1;1445;1
;tET0;84;3000;ET;1;1387;2
;tET12;118;3000;ET;1;1377;3
;tET6;108;4000;ET;2;1370;3
;tET5;97;4000;ET;2;1362;2
;tET17;36;3000;ET;2;1217;3
;tET2;89;4000;ET;2;1214;3
;tET13;56;3000;ET;3;1192;3
;tET14;2;3000;ET;3;1139;1
;tET11;55;3000;ET;4;1013;2
;tET9;2;2000;ET;4;925;2
;tET1;19;2000;ET;5;823;2
;tET15;45;3000;ET;5;805;3
;tET19;32;2000;ET;5;798;3
;tET10;103;2000;ET;6;601;2
;tET16;18;2000;ET;6;554;1
