tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;3;2000;TT;7;2000;0
;tTT1;7;4000;TT;7;4000;0
;tTT2;10;4000;TT;7;4000;0
;tTT3;10;4000;TT;7;4000;0
;tTT4;4;4000;TT;7;4000;0
;tTT5;3;2000;TT;7;2000;0
;tTT6;10;3000;TT;7;3000;0
;tTT7;16;2000;TT;7;2000;0
;tTT8;7;3000;TT;7;3000;0
;tTT9;22;4000;TT;7;4000;0
;tTT10;4;2000;TT;7;2000;0
;tTT11;10;2000;TT;7;2000;0
;tTT12;11;4000;TT;7;4000;0
;tTT13;6;3000;TT;7;3000;0
;tTT14;8;4000;TT;7;4000;0
;tTT15;17;4000;TT;7;4000;0
;tTT16;3;4000;TT;7;4000;0
;tTT17;57;3000;TT;7;3000;0
;tTT18;8;4000;TT;7;4000;0
;tTT19;2;4000;TT;7;4000;0
;tTT20;14;4000;TT;7;4000;0
;tTT21;30;4000;TT;7;4000;0
;tTT22;4;2000;TT;7;2000;0
;tTT23;9;3000;TT;7;3000;0
;tTT24;2;2000;TT;7;2000;0
;tTT25;5;3000;TT;7;3000;0
;tTT26;21;3000;TT;7;3000;0
;tTT27;14;4000;TT;7;4000;0
;tTT28;1;3000;TT;7;3000;0
;tTT29;19;4000;TT;7;4000;0
;tET2;56;4000;ET;0;1909;1
;tET10;51;4000;ET;1;1686;1
;tET16;283;4000;ET;1;1676;1
;tET4;59;3000;ET;2;1452;1
;tET5;267;4000;ET;2;1322;2
;tET1;7;4000;ET;2;1224;2
;tET17;51;4000;ET;2;1211;3
;tET11;6;3000;ET;3;1054;3
;tET12;103;3000;ET;4;1002;2
;tET14;11;2000;ET;5;943;3
;tET9;90;3000;ET;5;920;3
;tET15;57;2000;ET;5;884;2
;tET13;89;2000;ET;5;863;1
;tET8;15;2000;ET;5;828;3
;tET19;62;3000;ET;5;788;2
;tET0;3;3000;ET;6;774;1
;tET3;1;3000;ET;6;751;2
;tET6;18;2000;ET;6;702;1
;tET7;15;2000;ET;6;553;3
;tET18;28;2000;ET;6;527;1
