tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;3;2000;TT;7;2000;0
;tTT1;47;4000;TT;7;4000;0
;tTT2;3;3000;TT;7;3000;0
;tTT3;1;3000;TT;7;3000;0
;tTT4;16;2000;TT;7;2000;0
;tTT5;1;4000;TT;7;4000;0
;tTT6;44;4000;TT;7;4000;0
;tTT7;1;4000;TT;7;4000;0
;tTT8;2;4000;TT;7;4000;0
;tTT9;2;4000;TT;7;4000;0
;tTT10;24;4000;TT;7;4000;0
;tTT11;9;2000;TT;7;2000;0
;tTT12;13;3000;TT;7;3000;0
;tTT13;1;3000;TT;7;3000;0
;tTT14;5;4000;TT;7;4000;0
;tTT15;26;4000;TT;7;4000;0
;tTT16;7;2000;TT;7;2000;0
;tTT17;32;3000;TT;7;3000;0
;tTT18;3;2000;TT;7;2000;0
;tTT19;8;4000;TT;7;4000;0
;tTT20;10;3000;TT;7;3000;0
;tTT21;13;4000;TT;7;4000;0
;tTT22;6;3000;TT;7;3000;0
;tTT23;4;4000;TT;7;4000;0
;tTT24;18;3000;TT;7;3000;0
;tTT25;33;3000;TT;7;3000;0
;tTT26;4;3000;TT;7;3000;0
;tTT27;1;2000;TT;7;2000;0
;tTT28;1;3000;TT;7;3000;0
;tTT29;1;3000;TT;7;3000;0
;tET15;123;4000;ET;0;1886;1
;tET12;115;4000;ET;1;1665;1
;tET13;103;4000;ET;1;1460;2
;tET0;58;3000;ET;2;1362;3
;tET4;10;3000;ET;2;1255;1
;tET19;7;3000;ET;2;1201;1
;tET17;97;3000;ET;3;1177;1
;tET6;2;4000;ET;3;1170;2
;tET2;150;4000;ET;3;1141;1
;tET7;153;4000;ET;3;1126;3
;tET16;53;3000;ET;4;1007;1
;tET5;77;2000;ET;4;988;3
;tET9;46;3000;ET;4;983;2
;tET11;12;3000;ET;4;871;1
;tET3;1;3000;ET;4;869;3
;tET10;16;2000;ET;4;851;3
;tET18;73;2000;ET;5;656;2
;tET1;33;2000;ET;5;627;2
;tET14;36;2000;ET;6;625;3
;tET8;61;2000;ET;6;532;1
