tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;30;4000;TT;7;4000;0
;tTT1;7;3000;TT;7;3000;0
;tTT2;5;2000;TT;7;2000;0
;tTT3;13;2000;TT;7;2000;0
;tTT4;7;4000;TT;7;4000;0
;tTT5;15;4000;TT;7;4000;0
;tTT6;5;4000;TT;7;4000;0
;tTT7;6;3000;TT;7;3000;0
;tTT8;14;4000;TT;7;4000;0
;tTT9;13;2000;TT;7;2000;0
;tTT10;9;4000;TT;7;4000;0
;tTT11;4;4000;TT;7;4000;0
;tTT12;6;4000;TT;7;4000;0
;tTT13;15;4000;TT;7;4000;0
;tTT14;25;3000;TT;7;3000;0
;tTT15;4;4000;TT;7;4000;0
;tTT16;8;2000;TT;7;2000;0
;tTT17;2;2000;TT;7;2000;0
;tTT18;8;3000;TT;7;3000;0
;tTT19;1;3000;TT;7;3000;0
;tTT20;10;2000;TT;7;2000;0
;tTT21;12;2000;TT;7;2000;0
;tTT22;43;3000;TT;7;3000;0
;tTT23;17;4000;TT;7;4000;0
;tTT24;4;3000;TT;7;3000;0
;tTT25;4;3000;TT;7;3000;0
;tTT26;3;2000;TT;7;2000;0
;tTT27;1;2000;TT;7;2000;0
;tTT28;7;3000;TT;7;3000;0
;tTT29;13;2000;TT;7;2000;0
;tET8;49;4000;ET;0;1977;2
;tET10;112;4000;ET;0;1808;2
;tET14;48;4000;ET;1;1591;3
;tET1;84;4000;ET;1;1435;3
;tET18;15;3000;ET;1;1428;3
;tET19;183;3000;ET;2;1362;1
;tET17;23;3000;ET;2;1361;3
;tET7;13;3000;ET;2;1353;2
;tET15;57;4000;ET;3;1246;1
;tET16;70;4000;ET;3;1173;3
;tET3;83;3000;ET;4;1060;1
;tET4;96;4000;ET;4;1057;1
;tET2;27;2000;ET;4;984;3
;tET5;70;2000;ET;4;933;1
;tET6;60;2000;ET;5;880;1
;tET12;29;2000;ET;5;871;3
;tET11;5;3000;ET;5;801;2
;tET13;46;2000;ET;5;605;1
;tET0;68;2000;ET;6;580;2
;tET9;35;2000;ET;6;553;3
