tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;17;3000;TT;7;3000;0
;tTT1;45;2000;TT;7;2000;0
;tTT2;98;4000;TT;7;4000;0
;tTT3;99;4000;TT;7;4000;0
;tTT4;28;3000;TT;7;3000;0
;tTT5;106;4000;TT;7;4000;0
;tTT6;23;3000;TT;7;3000;0
;tTT7;54;3000;TT;7;3000;0
;tTT8;12;4000;TT;7;4000;0
;tTT9;21;3000;TT;7;3000;0
;tTT10;1;3000;TT;7;3000;0
;tTT11;7;3000;TT;7;3000;0
;tTT12;46;4000;TT;7;4000;0
;tTT13;36;2000;TT;7;2000;0
;tTT14;67;3000;TT;7;3000;0
;tTT15;11;4000;TT;7;4000;0
;tTT16;32;3000;TT;7;3000;0
;tTT17;13;3000;TT;7;3000;0
;tTT18;14;4000;TT;7;4000;0
;tTT19;34;4000;TT;7;4000;0
;tTT20;33;3000;TT;7;3000;0
;tTT21;8;2000;TT;7;2000;0
;tTT22;6;2000;TT;7;2000;0
;tTT23;19;2000;TT;7;2000;0
;tTT24;12;2000;TT;7;2000;0
;tTT25;7;3000;TT;7;3000;0
;tTT26;39;3000;TT;7;3000;0
;tTT27;29;2000;TT;7;2000;0
;tTT28;4;2000;TT;7;2000;0
;tTT29;13;2000;TT;7;2000;0
;tET13;29;4000;ET;0;1880;2
;tET4;12;4000;ET;1;1708;1
;tET8;1;4000;ET;1;1569;3
;tET16;81;4000;ET;2;1568;3
;tET2;62;4000;ET;2;1543;1
;tET7;11;3000;ET;2;1431;3
;tET12;30;4000;ET;2;1358;3
;tET0;26;4000;ET;2;1324;3
;tET10;42;4000;ET;2;1091;2
;tET17;152;4000;ET;3;1073;1
;tET1;91;3000;ET;3;968;3
;tET19;139;2000;ET;3;910;1
;tET5;148;2000;ET;4;848;2
;tET11;124;3000;ET;4;838;2
;tET15;19;2000;ET;4;787;1
;tET9;35;2000;ET;5;750;1
;tET3;10;2000;ET;6;741;1
;tET6;9;2000;ET;6;689;1
;tET14;28;2000;ET;6;620;1
;tET18;53;2000;ET;6;544;1
