tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;40;2000;TT;7;2000;0
;tTT1;4;3000;TT;7;3000;0
;tTT2;3;3000;TT;7;3000;0
;tTT3;13;4000;TT;7;4000;0
;tTT4;5;4000;TT;7;4000;0
;tTT5;76;4000;TT;7;4000;0
;tTT6;5;2000;TT;7;2000;0
;tTT7;49;2000;TT;7;2000;0
;tTT8;73;3000;TT;7;3000;0
;tTT9;10;3000;TT;7;3000;0
;tTT10;19;4000;TT;7;4000;0
;tTT11;36;4000;TT;7;4000;0
;tTT12;9;2000;TT;7;2000;0
;tTT13;11;4000;TT;7;4000;0
;tTT14;7;2000;TT;7;2000;0
;tTT15;13;2000;TT;7;2000;0
;tTT16;1;4000;TT;7;4000;0
;tTT17;11;3000;TT;7;3000;0
;tTT18;41;3000;TT;7;3000;0
;tTT19;25;4000;TT;7;4000;0
;tTT20;5;2000;TT;7;2000;0
;tTT21;24;4000;TT;7;4000;0
;tTT22;1;3000;TT;7;3000;0
;tTT23;1;2000;TT;7;2000;0
;tTT24;10;2000;TT;7;2000;0
;tTT25;11;3000;TT;7;3000;0
;tTT26;100;4000;TT;7;4000;0
;tTT27;17;3000;TT;7;3000;0
;tTT28;1;2000;TT;7;2000;0
;tTT29;2;2000;TT;7;2000;0
;tET16;111;4000;ET;0;1928;3
;tET12;339;4000;ET;0;1693;1
;tET13;43;4000;ET;1;1637;3
;tET19;14;4000;ET;1;1517;2
;tET2;19;4000;ET;1;1510;2
;tET7;91;4000;ET;1;1453;2
;tET1;102;3000;ET;1;1327;3
;tET9;122;3000;ET;2;1160;2
;tET0;17;3000;ET;2;1110;2
;tET18;45;3000;ET;2;986;1
;tET3;19;3000;ET;3;984;1
;tET17;82;2000;ET;3;966;2
;tET5;41;2000;ET;3;963;1
;tET10;22;3000;ET;3;958;3
;tET4;94;3000;ET;4;942;2
;tET8;14;2000;ET;4;911;3
;tET15;160;2000;ET;4;896;1
;tET11;108;2000;ET;4;866;3
;tET14;19;3000;ET;5;781;1
;tET6;2;2000;ET;6;688;2
