tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;11;4000;TT;7;4000;0
;tTT1;12;3000;TT;7;3000;0
;tTT2;37;4000;TT;7;4000;0
;tTT3;5;2000;TT;7;2000;0
;tTT4;54;4000;TT;7;4000;0
;tTT5;14;3000;TT;7;3000;0
;tTT6;42;3000;TT;7;3000;0
;tTT7;67;4000;TT;7;4000;0
;tTT8;1;3000;TT;7;3000;0
;tTT9;5;2000;TT;7;2000;0
;tTT10;55;3000;TT;7;3000;0
;tTT11;5;2000;TT;7;2000;0
;tTT12;15;4000;TT;7;4000;0
;tTT13;14;3000;TT;7;3000;0
;tTT14;9;3000;TT;7;3000;0
;tTT15;18;3000;TT;7;3000;0
;tTT16;22;3000;TT;7;3000;0
;tTT17;15;4000;TT;7;4000;0
;tTT18;31;2000;TT;7;2000;0
;tTT19;41;2000;TT;7;2000;0
;tTT20;20;3000;TT;7;3000;0
;tTT21;7;2000;TT;7;2000;0
;tTT22;22;3000;TT;7;3000;0
;tTT23;5;3000;TT;7;3000;0
;tTT24;21;4000;TT;7;4000;0
;tTT25;35;4000;TT;7;4000;0
;tTT26;21;4000;TT;7;4000;0
;tTT27;12;2000;TT;7;2000;0
;tTT28;2;2000;TT;7;2000;0
;tTT29;10;3000;TT;7;3000;0
;tET8;15;4000;ET;0;1925;1
;tET10;16;4000;ET;0;1786;1
;tET19;47;4000;ET;0;1717;2
;tET14;8;4000;ET;0;1515;3
;tET3;15;4000;ET;1;1399;1
;tET15;15;4000;ET;1;1381;1
;tET1;118;3000;ET;2;1120;2
;tET2;84;3000;ET;3;1120;2
;tET5;95;4000;ET;3;1111;3
;tET16;122;4000;ET;3;1037;3
;tET13;168;3000;ET;3;1009;2
;tET6;162;3000;ET;4;938;3
;tET0;367;3000;ET;4;909;1
;tET7;1;3000;ET;4;865;1
;tET12;4;3000;ET;5;849;3
;tET18;18;2000;ET;5;811;2
;tET11;27;3000;ET;5;786;1
;tET17;121;2000;ET;5;769;1
;tET9;50;2000;ET;6;661;3
;tET4;31;2000;ET;6;564;2
