tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;84;4000;TT;7;4000;0
;tTT1;2;4000;TT;7;4000;0
;tTT2;27;3000;TT;7;3000;0
;tTT3;31;2000;TT;7;2000;0
;tTT4;2;3000;TT;7;3000;0
;tTT5;35;4000;TT;7;4000;0
;tTT6;27;2000;TT;7;2000;0
;tTT7;131;2000;TT;7;2000;0
;tTT8;52;2000;TT;7;2000;0
;tTT9;123;3000;TT;7;3000;0
;tTT10;14;2000;TT;7;2000;0
;tTT11;114;4000;TT;7;4000;0
;tTT12;120;4000;TT;7;4000;0
;tTT13;1;2000;TT;7;2000;0
;tTT14;143;3000;TT;7;3000;0
;tTT15;45;3000;TT;7;3000;0
;tTT16;8;3000;TT;7;3000;0
;tTT17;26;4000;TT;7;4000;0
;tTT18;10;3000;TT;7;3000;0
;tTT19;16;2000;TT;7;2000;0
;tTT20;95;2000;TT;7;2000;0
;tTT21;6;3000;TT;7;3000;0
;tTT22;65;2000;TT;7;2000;0
;tTT23;64;3000;TT;7;3000;0
;tTT24;1;4000;TT;7;4000;0
;tTT25;41;4000;TT;7;4000;0
;tTT26;6;2000;TT;7;2000;0
;tTT27;13;3000;TT;7;3000;0
;tTT28;9;2000;TT;7;2000;0
;tTT29;91;3000;TT;7;3000;0
;tET3;79;4000;ET;0;1698;2
;tET10;3;3000;ET;0;1365;2
;tET14;17;3000;ET;0;1167;1
;tET16;1;3000;ET;1;1165;3
;tET12;18;3000;ET;1;1159;1
;tET19;3;3000;ET;1;1094;3
;tET13;12;4000;ET;1;1030;3
;tET2;9;3000;ET;2;1022;1
;tET4;16;3000;ET;2;1020;2
;tET17;14;3000;ET;4;1010;2
;tET11;6;3000;ET;4;957;2
;tET18;2;2000;ET;4;925;3
;tET6;28;3000;ET;5;916;1
;tET9;2;2000;ET;5;806;1
;tET1;16;3000;ET;5;767;3
;tET5;3;2000;ET;6;679;1
;tET8;21;2000;ET;6;673;1
;tET7;5;2000;ET;6;643;2
;tET15;28;2000;ET;6;601;3
;tET0;14;2000;ET;6;522;1
