tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;1;2000;TT;7;2000;0
;tTT1;30;4000;TT;7;4000;0
;tTT2;2;4000;TT;7;4000;0
;tTT3;45;4000;TT;7;4000;0
;tTT4;22;2000;TT;7;2000;0
;tTT5;14;2000;TT;7;2000;0
;tTT6;11;4000;TT;7;4000;0
;tTT7;158;4000;TT;7;4000;0
;tTT8;11;3000;TT;7;3000;0
;tTT9;15;2000;TT;7;2000;0
;tTT10;73;3000;TT;7;3000;0
;tTT11;8;4000;TT;7;4000;0
;tTT12;32;2000;TT;7;2000;0
;tTT13;99;2000;TT;7;2000;0
;tTT14;28;4000;TT;7;4000;0
;tTT15;108;3000;TT;7;3000;0
;tTT16;205;4000;TT;7;4000;0
;tTT17;49;3000;TT;7;3000;0
;tTT18;2;2000;TT;7;2000;0
;tTT19;156;4000;TT;7;4000;0
;tTT20;10;4000;TT;7;4000;0
;tTT21;9;3000;TT;7;3000;0
;tTT22;52;3000;TT;7;3000;0
;tTT23;197;4000;TT;7;4000;0
;tTT24;17;2000;TT;7;2000;0
;tTT25;39;2000;TT;7;2000;0
;tTT26;85;2000;TT;7;2000;0
;tTT27;21;2000;TT;7;2000;0
;tTT28;28;2000;TT;7;2000;0
;tTT29;12;3000;TT;7;3000;0
;tET19;18;4000;ET;0;1864;3
;tET7;52;4000;ET;0;1774;2
;tET13;52;3000;ET;0;1497;2
;tET9;226;4000;ET;0;1476;3
;tET12;46;4000;ET;1;1329;3
;tET15;35;4000;ET;1;1237;3
;tET6;286;4000;ET;2;1137;3
;tET18;112;3000;ET;2;1067;2
;tET4;68;3000;ET;3;1050;3
;tET14;8;4000;ET;3;1038;3
;tET1;107;4000;ET;3;1029;3
;tET8;7;2000;ET;3;969;2
;tET10;81;2000;ET;4;918;3
;tET5;21;2000;ET;4;861;2
;tET0;68;3000;ET;4;833;2
;tET11;39;3000;ET;5;826;2
;tET2;32;3000;ET;5;788;1
;tET3;47;3000;ET;5;766;1
;tET16;18;2000;ET;6;703;3
;tET17;13;2000;ET;6;535;3
