tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;92;4000;TT;7;4000;0
;tTT1;62;3000;TT;7;3000;0
;tTT2;8;2000;TT;7;2000;0
;tTT3;14;4000;TT;7;4000;0
;tTT4;9;2000;TT;7;2000;0
;tTT5;10;3000;TT;7;3000;0
;tTT6;40;3000;TT;7;3000;0
;tTT7;20;3000;TT;7;3000;0
;tTT8;32;3000;TT;7;3000;0
;tTT9;16;2000;TT;7;2000;0
;tTT10;3;2000;TT;7;2000;0
;tTT11;12;3000;TT;7;3000;0
;tTT12;65;2000;TT;7;2000;0
;tTT13;27;2000;TT;7;2000;0
;tTT14;25;3000;TT;7;3000;0
;tTT15;25;2000;TT;7;2000;0
;tTT16;10;4000;TT;7;4000;0
;tTT17;1;4000;TT;7;4000;0
;tTT18;12;3000;TT;7;3000;0
;tTT19;100;3000;TT;7;3000;0
;tTT20;85;3000;TT;7;3000;0
;tTT21;8;3000;TT;7;3000;0
;tTT22;51;4000;TT;7;4000;0
;tTT23;51;4000;TT;7;4000;0
;tTT24;10;2000;TT;7;2000;0
;tTT25;26;3000;TT;7;3000;0
;tTT26;11;3000;TT;7;3000;0
;tTT27;1;4000;TT;7;4000;0
;tTT28;34;4000;TT;7;4000;0
;tTT29;47;4000;TT;7;4000;0
;tET19;99;4000;ET;1;1954;3
;tET18;197;4000;ET;1;1597;1
;tET1;48;3000;ET;1;1470;1
;tET12;63;3000;ET;2;1362;2
;tET15;86;4000;ET;2;1312;3
;tET7;120;4000;ET;2;1215;2
;tET10;21;3000;ET;2;1211;2
;tET4;5;3000;ET;2;1153;1
;tET5;53;4000;ET;2;1096;1
;tET16;8;3000;ET;2;1036;2
;tET3;454;3000;ET;2;975;1
;tET14;19;2000;ET;3;972;3
;tET6;39;2000;ET;4;931;1
;tET13;6;3000;ET;4;922;1
;tET0;5;3000;ET;5;891;3
;tET11;52;2000;ET;5;771;2
;tET8;102;2000;ET;5;713;1
;tET9;23;2000;ET;6;652;2
;tET17;70;2000;ET;6;592;3
;tET2;18;2000;ET;6;587;3
