tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;34;2000;TT;7;2000;0
;tTT1;59;3000;TT;7;3000;0
;tTT2;1;2000;TT;7;2000;0
;tTT3;6;2000;TT;7;2000;0
;tTT4;11;2000;TT;7;2000;0
;tTT5;42;3000;TT;7;3000;0
;tTT6;8;2000;TT;7;2000;0
;tTT7;50;3000;TT;7;3000;0
;tTT8;74;4000;TT;7;4000;0
;tTT9;6;4000;TT;7;4000;0
;tTT10;39;4000;TT;7;4000;0
;tTT11;9;3000;TT;7;3000;0
;tTT12;14;4000;TT;7;4000;0
;tTT13;51;3000;TT;7;3000;0
;tTT14;2;2000;TT;7;2000;0
;tTT15;8;4000;TT;7;4000;0
;tTT16;44;3000;TT;7;3000;0
;tTT17;25;2000;TT;7;2000;0
;tTT18;13;2000;TT;7;2000;0
;tTT19;80;3000;TT;7;3000;0
;tTT20;41;2000;TT;7;2000;0
;tTT21;59;3000;TT;7;3000;0
;tTT22;10;2000;TT;7;2000;0
;tTT23;22;2000;TT;7;2000;0
;tTT24;13;3000;TT;7;3000;0
;tTT25;39;4000;TT;7;4000;0
;tTT26;17;3000;TT;7;3000;0
;tTT27;29;2000;TT;7;2000;0
;tTT28;33;4000;TT;7;4000;0
;tTT29;22;2000;TT;7;2000;0
;tET13;86;4000;ET;0;1997;1
;tET19;82;4000;ET;0;1932;1
;tET12;1;4000;ET;1;1762;3
;tET16;18;4000;ET;1;1580;1
;tET10;176;3000;ET;1;1491;3
;tET8;163;4000;ET;1;1451;1
;tET18;109;3000;ET;2;1376;1
;tET3;41;4000;ET;2;1308;1
;tET14;49;3000;ET;2;1278;1
;tET4;119;3000;ET;2;1224;2
;tET1;7;3000;ET;3;1188;3
;tET11;183;4000;ET;4;1090;2
;tET17;99;3000;ET;4;1085;1
;tET2;68;4000;ET;4;1076;1
;tET0;52;3000;ET;4;1066;3
;tET5;91;3000;ET;4;1064;3
;tET6;101;3000;ET;5;1019;2
;tET7;133;3000;ET;6;1015;3
;tET9;37;2000;ET;6;561;1
;tET15;24;2000;ET;6;530;3
