tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;1;2000;TT;7;2000;0
;tTT1;4;3000;TT;7;3000;0
;tTT2;5;2000;TT;7;2000;0
;tTT3;33;3000;TT;7;3000;0
;tTT4;4;4000;TT;7;4000;0
;tTT5;6;2000;TT;7;2000;0
;tTT6;4;4000;TT;7;4000;0
;tTT7;12;3000;TT;7;3000;0
;tTT8;2;2000;TT;7;2000;0
;tTT9;19;3000;TT;7;3000;0
;tTT10;7;3000;TT;7;3000;0
;tTT11;5;2000;TT;7;2000;0
;tTT12;12;4000;TT;7;4000;0
;tTT13;3;4000;TT;7;4000;0
;tTT14;14;3000;TT;7;3000;0
;tTT15;9;4000;TT;7;4000;0
;tTT16;7;3000;TT;7;3000;0
;tTT17;21;2000;TT;7;2000;0
;tTT18;10;3000;TT;7;3000;0
;tTT19;1;4000;TT;7;4000;0
;tTT20;44;4000;TT;7;4000;0
;tTT21;6;2000;TT;7;2000;0
;tTT22;2;2000;TT;7;2000;0
;tTT23;12;4000;TT;7;4000;0
;tTT24;3;2000;TT;7;2000;0
;tTT25;3;2000;TT;7;2000;0
;tTT26;11;3000;TT;7;3000;0
;tTT27;16;2000;TT;7;2000;0
;tTT28;7;2000;TT;7;2000;0
;tTT29;19;3000;TT;7;3000;0
;tET10;37;4000;ET;0;1945;3
;tET2;9;4000;ET;0;1765;1
;tET3;4;4000;ET;1;1591;2
;tET19;29;3000;ET;2;1455;3
;tET9;137;4000;ET;2;1385;1
;tET14;424;3000;ET;2;1371;3
;tET13;61;3000;ET;2;1329;1
;tET0;61;3000;ET;3;1282;2
;tET17;76;3000;ET;3;1211;3
;tET15;263;3000;ET;4;1195;1
;tET18;42;4000;ET;4;1104;1
;tET8;154;3000;ET;4;1038;3
;tET6;21;3000;ET;5;1018;3
;tET12;40;2000;ET;5;818;3
;tET4;18;2000;ET;5;815;2
;tET16;33;2000;ET;5;786;1
;tET7;5;2000;ET;6;732;2
;tET11;88;2000;ET;6;671;1
;tET5;124;2000;ET;6;562;2
;tET1;58;2000;ET;6;546;1
