tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;10;3000;TT;7;3000;0
;tTT1;71;3000;TT;7;3000;0
;tTT2;70;2000;TT;7;2000;0
;tTT3;42;3000;TT;7;3000;0
;tTT4;40;2000;TT;7;2000;0
;tTT5;17;2000;TT;7;2000;0
;tTT6;12;2000;TT;7;2000;0
;tTT7;4;4000;TT;7;4000;0
;tTT8;13;3000;TT;7;3000;0
;tTT9;34;2000;TT;7;2000;0
;tTT10;92;4000;TT;7;4000;0
;tTT11;31;3000;TT;7;3000;0
;tTT12;84;2000;TT;7;2000;0
;tTT13;26;2000;TT;7;2000;0
;tTT14;86;3000;TT;7;3000;0
;tTT15;63;4000;TT;7;4000;0
;tTT16;78;3000;TT;7;3000;0
;tTT17;68;2000;TT;7;2000;0
;tTT18;19;4000;TT;7;4000;0
;tTT19;1;2000;TT;7;2000;0
;tTT20;6;2000;TT;7;2000;0
;tTT21;15;3000;TT;7;3000;0
;tTT22;82;2000;TT;7;2000;0
;tTT23;25;3000;TT;7;3000;0
;tTT24;68;3000;TT;7;3000;0
;tTT25;27;2000;TT;7;2000;0
;tTT26;208;4000;TT;7;4000;0
;tTT27;27;3000;TT;7;3000;0
;tTT28;30;2000;TT;7;2000;0
;tTT29;11;2000;TT;7;2000;0
;tET9;7;4000;ET;0;1780;2
;tET2;14;4000;ET;1;1715;3
;tET0;1;3000;ET;1;1462;3
;tET14;2;4000;ET;1;1448;1
;tET17;19;3000;ET;2;1320;1
;tET3;31;4000;ET;2;1269;3
;tET11;6;4000;ET;2;1260;2
;tET19;25;4000;ET;3;1158;2
;tET13;16;4000;ET;3;1148;1
;tET4;1;4000;ET;3;1131;3
;tET10;1;3000;ET;4;1104;3
;tET7;83;4000;ET;4;1055;3
;tET6;11;2000;ET;4;949;3
;tET15;1;2000;ET;4;791;2
;tET18;7;2000;ET;5;775;3
;tET12;25;2000;ET;5;739;3
;tET16;11;2000;ET;6;694;2
;tET5;11;2000;ET;6;669;1
;tET8;25;2000;ET;6;571;3
;tET1;8;2000;ET;6;564;3
