tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;28;2000;TT;7;2000;0
;tTT1;14;2000;TT;7;2000;0
;tTT2;17;2000;TT;7;2000;0
;tTT3;58;3000;TT;7;3000;0
;tTT4;1;2000;TT;7;2000;0
;tTT5;171;3000;TT;7;3000;0
;tTT6;8;3000;TT;7;3000;0
;tTT7;9;3000;TT;7;3000;0
;tTT8;2;2000;TT;7;2000;0
;tTT9;46;4000;TT;7;4000;0
;tTT10;70;2000;TT;7;2000;0
;tTT11;40;2000;TT;7;2000;0
;tTT12;54;3000;TT;7;3000;0
;tTT13;25;3000;TT;7;3000;0
;tTT14;65;4000;TT;7;4000;0
;tTT15;96;4000;TT;7;4000;0
;tTT16;13;2000;TT;7;2000;0
;tTT17;22;3000;TT;7;3000;0
;tTT18;176;4000;TT;7;4000;0
;tTT19;22;2000;TT;7;2000;0
;tTT20;8;3000;TT;7;3000;0
;tTT21;74;4000;TT;7;4000;0
;tTT22;2;2000;TT;7;2000;0
;tTT23;4;2000;TT;7;2000;0
;tTT24;24;4000;TT;7;4000;0
;tTT25;43;4000;TT;7;4000;0
;tTT26;218;3000;TT;7;3000;0
;tTT27;58;4000;TT;7;4000;0
;tTT28;96;3000;TT;7;3000;0
;tTT29;62;2000;TT;7;2000;0
;tET16;10;4000;ET;1;1959;2
;tET10;10;4000;ET;2;1799;1
;tET5;13;4000;ET;2;1667;1
;tET18;20;4000;ET;2;1592;2
;tET13;22;4000;ET;3;1579;3
;tET17;19;4000;ET;3;1461;3
;tET14;21;4000;ET;3;1448;2
;tET7;7;3000;ET;3;1368;1
;tET3;3;4000;ET;3;1071;2
;tET6;36;3000;ET;3;997;2
;tET0;9;3000;ET;4;970;3
;tET4;36;3000;ET;4;871;1
;tET12;5;2000;ET;5;761;1
;tET19;15;2000;ET;5;760;2
;tET15;7;2000;ET;6;658;2
;tET8;3;2000;ET;6;638;2
;tET1;12;2000;ET;6;574;3
;tET9;21;2000;ET;6;563;3
;tET11;8;2000;ET;6;556;1
;tET2;20;2000;ET;6;529;1
