tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;35;4000;TT;7;4000;0
;tTT1;33;3000;TT;7;3000;0
;tTT2;38;3000;TT;7;3000;0
;tTT3;56;4000;TT;7;4000;0
;tTT4;30;4000;TT;7;4000;0
;tTT5;1;3000;TT;7;3000;0
;tTT6;12;2000;TT;7;2000;0
;tTT7;44;3000;TT;7;3000;0
;tTT8;2;2000;TT;7;2000;0
;tTT9;1;2000;TT;7;2000;0
;tTT10;42;4000;TT;7;4000;0
;tTT11;4;3000;TT;7;3000;0
;tTT12;52;3000;TT;7;3000;0
;tTT13;7;3000;TT;7;3000;0
;tTT14;14;2000;TT;7;2000;0
;tTT15;12;2000;TT;7;2000;0
;tTT16;18;4000;TT;7;4000;0
;tTT17;35;4000;TT;7;4000;0
;tTT18;5;2000;TT;7;2000;0
;tTT19;18;2000;TT;7;2000;0
;tTT20;15;3000;TT;7;3000;0
;tTT21;6;3000;TT;7;3000;0
;tTT22;6;4000;TT;7;4000;0
;tTT23;52;4000;TT;7;4000;0
;tTT24;35;4000;TT;7;4000;0
;tTT25;10;4000;TT;7;4000;0
;tTT26;11;4000;TT;7;4000;0
;tTT27;26;4000;TT;7;4000;0
;tTT28;54;3000;TT;7;3000;0
;tTT29;2;4000;TT;7;4000;0
;tET15;112;4000;ET;0;1918;1
;tET7;163;4000;ET;0;1885;1
;tET19;25;4000;ET;0;1589;1
;tET5;50;3000;ET;1;1466;3
;tET11;10;3000;ET;2;1455;3
;tET0;35;3000;ET;2;1454;3
;tET10;113;3000;ET;2;1401;3
;tET2;125;4000;ET;2;1229;2
;tET1;156;4000;ET;2;1127;1
;tET14;64;3000;ET;3;1062;1
;tET17;34;2000;ET;3;954;1
;tET6;253;2000;ET;3;935;1
;tET18;79;3000;ET;4;928;2
;tET12;80;3000;ET;4;878;2
;tET3;56;2000;ET;6;874;3
;tET13;10;2000;ET;6;794;3
;tET9;14;3000;ET;6;780;2
;tET4;1;2000;ET;6;587;1
;tET16;6;2000;ET;6;560;1
;tET8;59;2000;ET;6;539;3
