tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;2;3000;TT;7;3000;0
;tTT1;2;2000;TT;7;2000;0
;tTT2;12;3000;TT;7;3000;0
;tTT3;14;3000;TT;7;3000;0
;tTT4;44;2000;TT;7;2000;0
;tTT5;9;4000;TT;7;4000;0
;tTT6;13;4000;TT;7;4000;0
;tTT7;34;4000;TT;7;4000;0
;tTT8;21;3000;TT;7;3000;0
;tTT9;23;2000;TT;7;2000;0
;tTT10;45;4000;TT;7;4000;0
;tTT11;1;2000;TT;7;2000;0
;tTT12;27;3000;TT;7;3000;0
;tTT13;39;4000;TT;7;4000;0
;tTT14;5;4000;TT;7;4000;0
;tTT15;20;3000;TT;7;3000;0
;tTT16;16;4000;TT;7;4000;0
;tTT17;16;2000;TT;7;2000;0
;tTT18;9;3000;TT;7;3000;0
;tTT19;46;4000;TT;7;4000;0
;tTT20;8;2000;TT;7;2000;0
;tTT21;39;3000;TT;7;3000;0
;tTT22;37;4000;TT;7;4000;0
;tTT23;13;3000;TT;7;3000;0
;tTT24;67;3000;TT;7;3000;0
;tTT25;3;3000;TT;7;3000;0
;tTT26;5;2000;TT;7;2000;0
;tTT27;1;4000;TT;7;4000;0
;tTT28;71;4000;TT;7;4000;0
;tTT29;1;2000;TT;7;2000;0
;tET15;88;4000;ET;0;1879;2
;tET19;105;4000;ET;0;1840;1
;tET1;127;4000;ET;1;1758;1
;tET2;277;3000;ET;2;1493;2
;tET13;45;3000;ET;2;1488;3
;tET7;150;3000;ET;2;1368;1
;tET5;60;3000;ET;3;1303;3
;tET11;31;3000;ET;3;1208;3
;tET18;27;3000;ET;3;1158;1
;tET16;131;3000;ET;4;1141;2
;tET6;19;4000;ET;4;1098;3
;tET9;30;3000;ET;4;983;3
;tET3;10;2000;ET;4;926;1
;tET14;45;2000;ET;6;920;2
;tET17;78;2000;ET;6;906;3
;tET0;49;2000;ET;6;821;2
;tET12;32;2000;ET;6;792;2
;tET10;10;2000;ET;6;785;2
;tET8;76;2000;ET;6;754;3
;tET4;37;2000;ET;6;678;2
