tasks;name;duration;period;type;priority;deadline;seperation
;tTT0;17;3000;TT;7;3000;0
;tTT1;32;4000;TT;7;4000;0
;tTT2;5;4000;TT;7;4000;0
;tTT3;8;3000;TT;7;3000;0
;tTT4;17;3000;TT;7;3000;0
;tTT5;13;3000;TT;7;3000;0
;tTT6;4;4000;TT;7;4000;0
;tTT7;38;3000;TT;7;3000;0
;tTT8;26;3000;TT;7;3000;0
;tTT9;7;3000;TT;7;3000;0
;tTT10;62;4000;TT;7;4000;0
;tTT11;9;2000;TT;7;2000;0
;tTT12;18;2000;TT;7;2000;0
;tTT13;12;3000;TT;7;3000;0
;tTT14;3;3000;TT;7;3000;0
;tTT15;110;4000;TT;7;4000;0
;tTT16;9;4000;TT;7;4000;0
;tTT17;1;2000;TT;7;2000;0
;tTT18;15;2000;TT;7;2000;0
;tTT19;23;2000;TT;7;2000;0
;tTT20;15;3000;TT;7;3000;0
;tTT21;10;3000;TT;7;3000;0
;tTT22;3;2000;TT;7;2000;0
;tTT23;32;2000;TT;7;2000;0
;tTT24;9;3000;TT;7;3000;0
;tTT25;44;4000;TT;7;4000;0
;tTT26;26;2000;TT;7;2000;0
;tTT27;34;3000;TT;7;3000;0
;tTT28;5;2000;TT;7;2000;0
;tTT29;7;2000;TT;7;2000;0
;tET11;134;4000;ET;0;1782;3
;tET6;59;4000;ET;1;1588;3
;tET7;50;4000;ET;1;1554;2
;tET16;54;4000;ET;2;1544;2
;tET0;55;4000;ET;2;1478;3
;tET3;69;4000;ET;2;1455;2
;tET14;88;4000;ET;2;1363;2
;tET19;3;3000;ET;2;1363;3
;tET13;248;3000;ET;2;1284;1
;tET18;89;4000;ET;2;1245;3
;tET1;31;3000;ET;3;1166;1
;tET5;4;3000;ET;4;1106;2
;tET2;144;3000;ET;4;1097;3
;tET15;37;4000;ET;4;1060;3
;tET8;25;2000;ET;4;992;2
;tET17;89;3000;ET;5;945;1
;tET9;63;3000;ET;5;932;2
;tET10;39;2000;ET;6;822;2
;tET4;31;3000;ET;6;766;1
;tET12;17;2000;ET;6;706;2
